True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
4,3,0.00750687698277199,0.05046032097117776,0.02290176378753768,0.7418230193703587,0.16078231567477957,0.01652570321337419,5,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.08,0.03,0.69,0.14,0.06,3,0.0026935219283704195,0.04061371972724878,0.025027761139694096,0.814388526865516,0.10119816961826841,0.01607830072090244,3,0.0,0.0,0.0,0.6,0.4,0.0
0,0,0.3210167844215179,0.2388044869876428,0.25683214551974753,0.02166308255159231,0.15957209581487358,0.0021114047046259157,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.28,0.14,0.48,0.01,0.09,0.0,0,0.3260401377288683,0.22523714111883572,0.2641196864533325,0.024114520472052606,0.15846021415662037,0.002028300070290553,2,0.4,0.0,0.6,0.0,0.0,0.0
3,3,0.03374139982111377,0.020416174473729093,0.05947924837514156,0.4108357047940768,0.11915924176625264,0.3563682307696862,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.05,0.48,0.27,0.2,3,0.02085240983677051,0.01385948395219003,0.05117857559726658,0.3659360131414837,0.12657278578872735,0.42160073168356155,3,0.0,0.0,0.0,0.4,0.4,0.2
5,5,0.10223981477180913,0.04255415289769784,0.19780837615630642,0.23248999920663585,0.15289149380457975,0.27201616316297106,4,0.0,0.0,0.0,0.0,1.0,0.0,2,0.06,0.03,0.35,0.21,0.24,0.11,5,0.08927267089361862,0.03381226031498174,0.2203855353117771,0.19813599348471295,0.18151438431302566,0.2768791556818837,3,0.2,0.0,0.2,0.4,0.0,0.2
1,1,0.0023239206375482435,0.6154190956006598,0.030571432724158968,0.04978925947457589,0.23536544157411052,0.0665308499889466,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.57,0.0,0.11,0.31,0.01,1,0.0019023373241364983,0.6133085255188204,0.03262176640554212,0.04182136830253488,0.252417124907751,0.057928877541214986,1,0.0,0.4,0.0,0.2,0.4,0.0
2,1,0.1627199005617468,0.3345566213054734,0.22686017524620172,0.03782749645918278,0.22739355292308908,0.010642253504306198,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.13,0.31,0.26,0.06,0.24,0.0,1,0.17107698849578346,0.3132576899885835,0.22070600793271472,0.04533929171598067,0.24036538938469035,0.009254632482247472,2,0.2,0.2,0.4,0.0,0.2,0.0
3,3,0.004062331342560234,0.0222960762164169,0.009193154350295359,0.8872872517085275,0.05171935483776238,0.02544183154443748,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.95,0.04,0.01,3,0.0010880602694849247,0.012783167965653933,0.006378451084842575,0.9426730104890626,0.023409978353090628,0.013667331837865128,3,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0.549810417593035,0.013157466146833705,0.3373873185009721,0.05053179348028318,0.043357569710765764,0.005755434568110444,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.76,0.0,0.24,0.0,0.0,0.0,0,0.4897482307829784,0.010198243707253857,0.3918546783763931,0.03960390378274041,0.06406572881508027,0.004529214535553968,0,0.8,0.0,0.2,0.0,0.0,0.0
0,1,0.04297447460753486,0.77472276177776,0.12344458557655652,0.0033897834989659315,0.054615177320276334,0.0008532172189065142,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.02,0.61,0.1,0.06,0.21,0.0,1,0.052203730567842596,0.7885934594055037,0.09773797236070232,0.005862071039071982,0.05521379322868721,0.00038897339819171547,1,0.0,0.8,0.2,0.0,0.0,0.0
1,1,4.020653364834575e-05,0.9623720136194682,0.0016264188622472696,0.003145136464899007,0.032467027259665,0.0003491972600719035,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.59,0.01,0.03,0.36,0.01,1,1.6272650219448592e-05,0.9787449726696799,0.0011487818924465004,0.0027067067912878323,0.017219922729129436,0.00016334326723680325,1,0.0,0.8,0.0,0.0,0.2,0.0
3,3,0.020737731389090814,0.009037220298262262,0.022011807046070794,0.8951736462267804,0.04300210391913648,0.010037491120659195,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.0,0.01,0.91,0.05,0.02,3,0.007796290699311522,0.006382091750703486,0.018245938830510917,0.9403485685612623,0.019203005528030753,0.00802410463018084,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.001831480720406297,0.03941480510444578,0.00697624243737666,0.2299880944546387,0.4834395835175287,0.23834979376560383,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.01,0.26,0.69,0.04,4,0.001283541769791756,0.018038683830885617,0.008006313404662782,0.19833533169265627,0.5260707325516896,0.24826539675031362,4,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0.5779080068235232,0.0878472394956652,0.2543318970085719,0.014517245528747155,0.06473028484832284,0.0006653262951696624,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.57,0.0,0.42,0.0,0.01,0.0,0,0.5208528609523451,0.07225099257636931,0.31890045599579314,0.015530858379210411,0.07150776645258915,0.0009570656436928342,2,0.4,0.0,0.6,0.0,0.0,0.0
0,2,0.33945079648525733,0.0010972914898673078,0.6525078746103185,0.004080723245874986,0.0028226246783465297,4.068949033540412e-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.66,0.0,0.26,0.02,0.06,0.0,2,0.43590402454141536,0.0016832962650046644,0.5497175367471401,0.0028079152283854614,0.009808180956343943,7.90462617104993e-05,0,0.6,0.0,0.4,0.0,0.0,0.0
3,3,0.007791856489781368,0.013291482735791713,0.007942219117801049,0.8575109009954531,0.08360274620168476,0.029860794459487916,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.94,0.06,0.0,3,0.0021992978127820567,0.007499886996524899,0.005462788524571876,0.9255831012903629,0.0427684437342288,0.01648648164152958,3,0.0,0.0,0.0,0.8,0.2,0.0
1,1,0.034446283851471214,0.5198536636189033,0.11430436410170845,0.0958162110541347,0.18375164107958292,0.051827836294199396,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.01,0.71,0.07,0.04,0.09,0.08,1,0.021072581823503387,0.5476185773833427,0.130723899725411,0.06355218372455519,0.18395349454832743,0.05307926279485971,1,0.0,0.8,0.2,0.0,0.0,0.0
2,5,0.06275458833757701,0.13813588391678938,0.2085987536661951,0.16448994259837993,0.20680552721499368,0.21921530426606498,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.03,0.07,0.37,0.07,0.25,0.21,2,0.054867758066425784,0.11408610189240824,0.2627064828102287,0.1230128076526641,0.2647180207874991,0.180608828790774,4,0.0,0.0,0.2,0.0,0.4,0.4
4,0,0.5791061259687967,0.0562314359161216,0.2205622097017697,0.01464766111789625,0.12644752407661217,0.003005043218803453,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.69,0.01,0.27,0.0,0.03,0.0,0,0.5255192747495058,0.04374893304529132,0.29570189608597347,0.014143157537148896,0.11827501089204742,0.0026117276900332127,2,0.4,0.0,0.6,0.0,0.0,0.0
5,5,0.024831339501039638,0.046379487186755435,0.07821816227311834,0.09475042939121385,0.11354454001208156,0.6422760416357912,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.01,0.02,0.0,0.02,0.94,5,0.029158174953132738,0.03290087126209447,0.0849165538568408,0.05967148580324566,0.14534437923898869,0.648008534885698,5,0.0,0.0,0.0,0.0,0.0,1.0
4,4,0.03371376150673235,0.07215138050256895,0.03382035712434541,0.19035810308072165,0.49806020024708464,0.17189619753854704,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.05,0.01,0.19,0.69,0.06,4,0.025592757139551277,0.04426411874518322,0.03281339528154726,0.1598520230377955,0.5298807333756461,0.2075969724202764,4,0.0,0.0,0.0,0.2,0.6,0.2
4,0,0.6297399119455739,0.10338880974722883,0.09110205877407586,0.003203998020851351,0.17248462333036557,8.059818190462539e-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.54,0.12,0.13,0.0,0.21,0.0,0,0.6642247824481925,0.09630734357903323,0.11628729682820999,0.004447381070251507,0.11812766990240564,0.0006055261719074876,0,0.4,0.4,0.2,0.0,0.0,0.0
3,3,0.007707299462841143,0.08064508360238745,0.040136806753898024,0.5789047067595744,0.1883032277488221,0.10430287567247694,5,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.03,0.02,0.57,0.26,0.12,3,0.004018961006830851,0.057865554733708774,0.041124424209934715,0.6481158166177392,0.1622439145190923,0.08663132891269353,3,0.0,0.0,0.0,0.4,0.4,0.2
3,4,0.0021000063727953607,0.18548028863689733,0.0027894206830950717,0.06340894706710058,0.7411422781551303,0.0050790590849812975,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.07,0.01,0.11,0.71,0.1,4,0.001974577049730648,0.21153423884994282,0.003947946089301301,0.05037971495063894,0.7151326173461071,0.017030905714279208,3,0.0,0.0,0.0,0.4,0.4,0.2
0,0,0.612125625314336,0.033269196204307315,0.2794302133814797,0.01755422624684876,0.05536370897854148,0.0022570298744867766,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.85,0.0,0.15,0.0,0.0,0.0,0,0.5568754857478716,0.024600064169359528,0.33186950214249245,0.016455979137866634,0.06847853509674741,0.0017204337056626778,0,0.8,0.0,0.2,0.0,0.0,0.0
4,1,0.015740462481731568,0.5508900396892488,0.0703494733058269,0.06697941651037495,0.28200645716903033,0.014034150843787464,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.83,0.0,0.07,0.09,0.01,1,0.00866515574915025,0.5879529291494884,0.07109747425505453,0.0553598836262261,0.2655432081252226,0.011381349094858573,1,0.0,0.6,0.0,0.2,0.2,0.0
3,5,0.026619525058580472,0.06806053223173077,0.10093786215264662,0.285859889326848,0.2135374023494016,0.3049847888807925,3,0.0,0.0,0.0,1.0,0.0,0.0,5,0.01,0.0,0.05,0.22,0.27,0.45,5,0.016744101396573754,0.04919657129837287,0.10704192764995038,0.24661173071425324,0.2482320035412787,0.3321736653995713,5,0.0,0.0,0.0,0.0,0.2,0.8
2,2,0.49858319017158337,7.160464579313977e-06,0.5009269647593204,0.0004171652421909951,6.456401001832523e-05,9.553523076263966e-07,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.49,0.0,0.41,0.01,0.09,0.0,0,0.5386201881934134,1.553374197817691e-05,0.46088808049975766,0.00010723735002768298,0.0003667242131396842,2.2360016835342264e-06,0,0.6,0.0,0.4,0.0,0.0,0.0
0,0,0.588275003229967,0.14398808057538576,0.08596985642899349,0.008020914307216374,0.17337311002990488,0.0003730354285326746,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.02,0.15,0.0,0.08,0.0,0,0.645536204926244,0.10189336556968007,0.11566561165203523,0.011903220373683665,0.12274581242075791,0.002255785057599378,0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,0.5034252606187872,0.014482987132048944,0.3764082494251589,0.046628067116366384,0.04941580771016089,0.009639627997477631,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.82,0.0,0.18,0.0,0.0,0.0,0,0.45680398838203745,0.010698127345981214,0.41795087448908597,0.037415803815677245,0.07055081319118993,0.006580392776028094,0,0.8,0.0,0.2,0.0,0.0,0.0
3,3,0.004993056221666978,0.10380654725994,0.015706536188477293,0.7879075720736154,0.05616990893343021,0.03141637932287023,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.2,0.03,0.56,0.17,0.04,3,0.002588224940659894,0.09888867927103566,0.014081024673547488,0.8047076554837223,0.046830214626658,0.03290420100437678,3,0.0,0.0,0.0,0.8,0.2,0.0
5,5,0.04850455229469436,0.02987807774924449,0.1366147422030574,0.23513176333418387,0.11907476440199244,0.4307961000168274,4,0.0,0.0,0.0,0.0,1.0,0.0,5,0.01,0.01,0.17,0.15,0.3,0.36,5,0.04124883428553275,0.022871181815250646,0.137597463290836,0.19955716701111942,0.1350999214147008,0.46362543218256047,4,0.0,0.0,0.2,0.0,0.4,0.4
5,5,0.021024675118732298,0.014932797589800217,0.06246929270966077,0.11754848823206525,0.07322353768399266,0.7108012086657489,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.02,0.01,0.02,0.95,5,0.02133227788842035,0.00976798562291114,0.05368048900312116,0.07589945829743316,0.08663142392323883,0.7526883652648755,5,0.0,0.0,0.0,0.0,0.0,1.0
5,5,0.015386359045570312,0.0813243232259002,0.09059582559911365,0.14183345802034314,0.16659412020691325,0.5042659139021594,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.04,0.04,0.06,0.86,5,0.01274961427195594,0.06047495215881612,0.09936009300623103,0.11531107396577786,0.2144601170191688,0.4976441495780502,5,0.0,0.0,0.0,0.0,0.0,1.0
4,3,0.02868372430922941,0.10604459671878662,0.054327200736829964,0.4126125802466309,0.33919139201786375,0.059140505970659285,5,0.0,0.0,0.0,0.0,0.0,1.0,4,0.01,0.11,0.02,0.3,0.43,0.13,4,0.014406639482767297,0.08608083717642998,0.05629722862637638,0.39573857354865677,0.37902940016425624,0.06844732100151309,3,0.0,0.0,0.0,0.4,0.4,0.2
1,4,0.0025364557959324666,0.3329085726643152,0.01225113079795523,0.030165254037606774,0.6214228398857023,0.0007157468184879496,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.24,0.0,0.05,0.62,0.09,4,0.001935089925760449,0.38163690134209505,0.017170821220063394,0.03610398134438454,0.5620828781786533,0.0010703279890432063,1,0.0,0.4,0.0,0.0,0.4,0.2
