True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
0,0,0.7450116679015332,0.00509198828532489,0.21248278901927192,0.006035716369226054,0.031349073376803024,2.8765047840973807e-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.72,0.0,0.25,0.0,0.03,0.0,0,0.7189356442190666,0.002401152479326005,0.242791286017239,0.003249200095408349,0.03254609389173277,7.662329722714816e-05,0,0.8,0.0,0.2,0.0,0.0,0.0
2,2,0.20299415218403416,0.1026140973989128,0.33571687391879934,0.11223263069461385,0.23711204741446723,0.009330198389172348,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.27,0.12,0.31,0.09,0.19,0.02,2,0.18119740291009442,0.08062423233186973,0.3609292659339099,0.09283136885035717,0.27045844978347866,0.01395928019028987,0,0.6,0.2,0.2,0.0,0.0,0.0
5,5,0.007331972065304418,0.027057491087702345,0.027508774820330362,0.06936225586208863,0.05724778924473897,0.8114917169198352,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.01,0.0,0.01,0.0,0.98,5,0.007598974415606482,0.02077177305496658,0.02753090352120155,0.04844356508491048,0.08773584117589142,0.8079189427474234,5,0.0,0.0,0.0,0.0,0.0,1.0
0,2,0.36174274691320596,0.0028205811650942217,0.6079314313744595,0.012118627883658958,0.015029468273116454,0.0003571443904649923,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.65,0.0,0.31,0.0,0.04,0.0,2,0.3700859636493373,0.0014769121955109667,0.592037725084619,0.008694434875761837,0.02723370083205221,0.00047126336271846256,0,0.6,0.0,0.2,0.0,0.2,0.0
4,1,0.0008838854049578558,0.6138685784763797,0.03132130911991844,0.1265688215309086,0.2102297119902613,0.017127693477574098,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.77,0.01,0.07,0.15,0.0,1,0.0008616419575554622,0.6985117155249096,0.03742602278104952,0.08809093552993301,0.15963829341210278,0.015471390794449588,1,0.0,0.6,0.0,0.2,0.2,0.0
4,1,0.021572211326662795,0.45508324700820757,0.15745177853524997,0.09019885924888099,0.2675416560753054,0.008152247805693154,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.39,0.05,0.19,0.32,0.05,1,0.013006664430893804,0.4352955490836346,0.1650159776046474,0.07004848536405206,0.31011333192649415,0.006519991590277677,1,0.0,0.6,0.0,0.4,0.0,0.0
1,1,0.005080905318233377,0.6362563307417588,0.12943013169931294,0.13171624304158047,0.08538503401389577,0.012131355185218597,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.77,0.04,0.08,0.07,0.04,1,0.004314053999166055,0.7437408185019583,0.10165910934873465,0.0865271522304933,0.054119126208608405,0.009639739711039114,1,0.0,0.8,0.0,0.0,0.2,0.0
3,5,0.01062713869703614,0.019587958904005023,0.04465436412443897,0.3269438674250435,0.0703085908986042,0.5278780799508722,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.05,0.34,0.09,0.52,5,0.007491515933396235,0.011490530920449236,0.03847636556858057,0.3088199392044182,0.08184258468732705,0.5518790636858287,3,0.0,0.0,0.0,0.6,0.0,0.4
3,3,0.00012906402381354407,0.0020233516874135914,0.0013801968708863327,0.9788060698117228,0.0072821844174356856,0.010379133188727898,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.04,0.03,0.86,0.03,0.04,3,2.3931721243569373e-05,0.00045872328688313966,0.0027109437298463938,0.9874070070347957,0.0027109173072905886,0.0066884769199406485,3,0.0,0.0,0.0,1.0,0.0,0.0
2,2,0.2554882292574257,0.016597827423279074,0.6614452957135194,0.03248759907785037,0.030276149800325846,0.003704898727599411,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.18,0.01,0.7,0.02,0.09,0.0,2,0.22463034036711163,0.008707384941671937,0.6878989192758206,0.026314100738235015,0.049041256377290156,0.0034079982998708063,0,0.4,0.0,0.4,0.0,0.2,0.0
