True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
4,3,0.00730377620447195,0.06288217167192646,0.022585567926375855,0.7375085876857446,0.1546136138806891,0.01510628263079211,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.03,0.02,0.72,0.18,0.04,3,0.0025388910132776517,0.045660845693337004,0.018790330170285866,0.7983283464011359,0.11918735222739586,0.015494234494568021,3,0.0,0.0,0.0,0.6,0.4,0.0
0,0,0.35681106422431463,0.209300905723485,0.24480014515182666,0.01970349846802344,0.1675969912194917,0.001787395212858722,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.34,0.11,0.48,0.0,0.07,0.0,0,0.36182811642084606,0.18928990552395336,0.2622452396534962,0.01893463368143451,0.1653142030363008,0.0023879016839692168,0,0.6,0.0,0.4,0.0,0.0,0.0
3,3,0.030563321391482958,0.022361350106744785,0.05647140028387235,0.397203314593302,0.11738701285404882,0.3760136007705492,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.01,0.08,0.4,0.34,0.16,5,0.020725608451895906,0.012829162941774434,0.03883835436027114,0.34373320546212405,0.13403672560334767,0.4498369431805864,3,0.0,0.0,0.0,0.4,0.4,0.2
5,5,0.09719012265412712,0.04132949784479473,0.2064612460050015,0.22647136933608247,0.1449581955394018,0.28358956862059237,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.12,0.02,0.32,0.13,0.22,0.19,5,0.09138456982494622,0.030947232727986405,0.21291515092415036,0.20041113683613068,0.17736043015511635,0.2869814795316699,2,0.0,0.0,0.4,0.4,0.0,0.2
1,1,0.0023071968460549003,0.6444878856737625,0.029557936259132035,0.05630965292355613,0.2090600037864119,0.05827732451108277,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.64,0.0,0.07,0.26,0.03,1,0.001322014442534118,0.7043153795760242,0.01908315255150911,0.04084405622525749,0.17890948890007904,0.055525908304595833,1,0.0,0.6,0.0,0.2,0.2,0.0
2,1,0.19980268060419315,0.28215350144260076,0.21330749054787795,0.03591695642666152,0.25910766668076146,0.009711704297905039,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.19,0.3,0.19,0.06,0.25,0.01,0,0.20825082718685628,0.25247993069753666,0.2146530676702453,0.037384350536218844,0.2768181912048666,0.010413632704275984,1,0.2,0.4,0.2,0.0,0.2,0.0
3,3,0.003824710788147698,0.030732966170729008,0.00939974651904814,0.8804967912332682,0.05092766163708002,0.024618123651726796,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.01,0.0,0.95,0.03,0.01,3,0.0011897648005546276,0.014261060705246069,0.005149187050086905,0.9335406075075314,0.03076969460013418,0.015089685336446657,3,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0.5145218472902923,0.014754154226783174,0.3570133435730128,0.05378986191343401,0.05189588514578214,0.008024907850695791,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0,0.23,0.0,0.02,0.0,0,0.4974043473124799,0.00942719162362207,0.3883314990724602,0.03835153585614153,0.061525535965052384,0.004959890170243965,0,0.8,0.0,0.2,0.0,0.0,0.0
0,1,0.04639170839569747,0.772339638124765,0.10650924801966612,0.004063589372375323,0.06986618182786646,0.000829634259629718,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.06,0.5,0.15,0.09,0.19,0.01,1,0.06110853463490166,0.7860450765344521,0.07924157087649585,0.0054284973103277965,0.06757441607968297,0.0006019045641396017,1,0.2,0.6,0.2,0.0,0.0,0.0
1,1,4.274154177489324e-05,0.9664092122156652,0.0017938568935556103,0.004215846243531546,0.027214812972411757,0.0003235301330609505,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.68,0.01,0.08,0.23,0.0,1,1.464102883754415e-05,0.9913742843787764,0.0002749763564611926,0.000963520401039605,0.007190874158205044,0.00018170367668029138,1,0.0,0.8,0.0,0.0,0.2,0.0
3,3,0.015016381493184794,0.011961858554148842,0.019249640331754945,0.9030095223338016,0.040825908319437144,0.009936688967672483,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.01,0.04,0.91,0.03,0.0,3,0.00681792327323869,0.006357900039258995,0.014776896078210524,0.9402392947260878,0.023987178325982145,0.007820807557221872,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.0024467158460283376,0.03889342554707361,0.008083768802046178,0.25945563461346166,0.4726541575925072,0.21846629759888286,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.01,0.0,0.24,0.72,0.03,4,0.00130029944311751,0.01658083254946172,0.005077369876719059,0.22886542728199613,0.5085053078439571,0.2396707630047485,4,0.0,0.0,0.0,0.0,1.0,0.0
