True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
1,1,0.02867317363287417,0.3270501514612602,0.18170706759946068,0.24526536147787573,0.20037164738283564,0.016932598445693416,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.03,0.61,0.07,0.18,0.09,0.02,1,0.0239189224175844,0.3113426897485979,0.20435301933803698,0.22242685729539666,0.22350256262438778,0.014455948575996677,1,0.2,0.4,0.2,0.2,0.0,0.0
4,4,0.038415079442326076,0.0887430715983537,0.060665942111766305,0.1820114955701381,0.492257906135577,0.13790650514183872,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.02,0.08,0.04,0.14,0.45,0.27,4,0.02455098421192171,0.05205719157084337,0.04382471952136786,0.1898585634622884,0.4965088195428191,0.19319972169075925,4,0.0,0.0,0.0,0.0,0.6,0.4
1,1,0.07037399953964006,0.3697591442968542,0.23151821930160363,0.13106519691313848,0.16852931954963105,0.02875412039913239,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.09,0.72,0.09,0.02,0.06,0.02,1,0.05913414163500155,0.3572134571317225,0.2484064882515089,0.11928076187156914,0.18963374712994033,0.026331403980257812,1,0.2,0.6,0.2,0.0,0.0,0.0
5,4,0.0011287079810608225,0.1249201897902501,0.013626850097921198,0.040428903471079324,0.8193568318538974,0.0005385168057910454,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.14,0.14,0.11,0.61,0.0,4,0.0017067257848020429,0.14476476810037756,0.027319504747865604,0.03773749009736967,0.7834190295849233,0.005052481684661827,4,0.0,0.2,0.2,0.2,0.4,0.0
3,4,0.0016725349226428424,0.0986098399260809,0.01777431729607477,0.13967006853259312,0.7209325951860749,0.021340644136533506,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.03,0.02,0.08,0.87,0.0,4,0.0016050960791180943,0.06417854598825164,0.018462056208498764,0.1303345377322102,0.7499799339085202,0.035439830083401576,4,0.0,0.0,0.0,0.0,1.0,0.0
5,5,0.002544377309684288,0.019602574660301478,0.023088815339360608,0.07457443071738341,0.08674571130855571,0.7934440906647144,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.02,0.0,0.0,0.0,0.08,0.9,5,0.0020141561298033404,0.010754723517706332,0.016372795261789527,0.03488577884745056,0.10236147933427442,0.833611066908976,5,0.0,0.0,0.0,0.0,0.2,0.8
5,5,0.003974568268717667,0.004240144370364278,0.0068102546636308854,0.01531840036187842,0.013689361336867465,0.9559672709985413,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.02,0.0,0.0,0.0,0.97,5,0.00556315335071254,0.0034199091425774755,0.005128021695882983,0.006214708456957769,0.01983466885385822,0.9598395385000115,5,0.0,0.0,0.0,0.0,0.0,1.0
0,2,0.4204493200728743,0.01905653839735494,0.48933552592266577,0.03457027438221497,0.0345796454873924,0.0020086957374976454,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.61,0.01,0.29,0.02,0.07,0.0,2,0.40315283664859375,0.01973098823942258,0.5078955906570584,0.017149005662748937,0.05002694737701995,0.0020446314151560735,0,0.6,0.0,0.4,0.0,0.0,0.0
1,0,0.426682958795795,0.09389480372189833,0.2755830603318942,0.029496837530976996,0.1289855035786466,0.0453568360407889,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.54,0.11,0.3,0.01,0.02,0.02,2,0.38601254739406077,0.07785609354841298,0.31811279629754813,0.03775327500863295,0.1466115382392442,0.033653749512101185,0,0.8,0.0,0.2,0.0,0.0,0.0
2,2,0.12886539054751772,0.2982811516798715,0.4179307626589731,0.0699032981869783,0.08100626911806769,0.004013127808591655,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.03,0.54,0.29,0.08,0.05,0.01,2,0.11899424331190339,0.3094368999446542,0.4030627749186529,0.05512227705644175,0.11039600149206799,0.0029878032762798066,1,0.0,0.6,0.4,0.0,0.0,0.0
