True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
5,5,0.01620479993406125,0.0417189989111065,0.046516547994204814,0.16629797228437926,0.11576131257593406,0.6135003683003141,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.01,0.04,0.01,0.06,0.88,5,0.009674581405279738,0.022988725092625596,0.04175699260074743,0.1150470268524172,0.1332519597464395,0.6772807143024906,5,0.0,0.0,0.2,0.0,0.0,0.8
1,1,0.07538100434488323,0.37405274240320385,0.28700334874901345,0.11718661300361417,0.13887505739974781,0.007501234099537469,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.01,0.3,0.28,0.27,0.14,0.0,2,0.05022141399242504,0.3290324831674639,0.3400988961308448,0.11822408160071347,0.15741943360528343,0.0050036915032689805,2,0.0,0.2,0.4,0.4,0.0,0.0
1,1,0.010693430977143165,0.7385896846348889,0.12654807379672783,0.03658643415802659,0.08085092720033153,0.006731449232881971,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.38,0.14,0.35,0.12,0.01,1,0.008328285420201347,0.7141423228080555,0.15632436944671899,0.037720132557274196,0.080205046207048,0.003279843560702213,1,0.0,0.6,0.0,0.4,0.0,0.0
4,4,7.659044679896985e-06,0.061090647899302644,0.0002707301514910458,0.005472580518537044,0.9329285957543677,0.0002297866316218028,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.27,0.08,0.02,0.39,0.24,4,3.1336305664351204e-05,0.05611154144673727,0.0009425606370605088,0.003941426855691192,0.9374086226911428,0.001564512063704085,4,0.0,0.2,0.0,0.0,0.6,0.2
4,4,0.012001423968275995,0.21511858731599284,0.060606200533604826,0.060934809651660544,0.49658832789012064,0.15475065064034524,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.21,0.02,0.03,0.68,0.06,4,0.006318760346944396,0.15335953272511058,0.0829931365184141,0.04478603912755653,0.5796924837462004,0.13285004753577387,1,0.0,0.4,0.0,0.2,0.2,0.2
5,3,0.028346465665476193,0.026578567458391954,0.12846014323467914,0.6721219125636914,0.05455212532432847,0.08994078575343283,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.05,0.86,0.07,0.02,3,0.017124930187790682,0.02000303306799886,0.11000313126713206,0.7309297137951403,0.048897459108154503,0.07304173257378345,3,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.04587966643010403,0.38860374905795875,0.1628602244878815,0.11159112067971842,0.247596886611831,0.04346835273250624,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.62,0.04,0.15,0.17,0.02,1,0.0239570639680591,0.4011502615540519,0.1666400705718496,0.09750580111355875,0.2787138417172292,0.03203296107525105,3,0.0,0.2,0.2,0.4,0.2,0.0
2,2,0.16278482860033774,0.06136754908494553,0.3406279294381565,0.29236303697431165,0.08681183222234388,0.05604482367990462,3,0.0,0.0,0.0,1.0,0.0,0.0,2,0.19,0.04,0.38,0.3,0.07,0.02,2,0.1491274776963642,0.06073676917796434,0.36359645751400727,0.2831863736632152,0.10058001471758915,0.04277290723086002,2,0.2,0.0,0.6,0.0,0.2,0.0
2,2,0.060937189479689256,0.20627567096402688,0.23743910931306184,0.2287954708049804,0.21446194999526594,0.05209060944297571,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.42,0.12,0.13,0.26,0.07,4,0.03304648279850296,0.1886363058574338,0.25401086708822374,0.2202295974413703,0.2612465492112789,0.042830197603190345,1,0.0,0.4,0.2,0.0,0.4,0.0
1,4,0.033910357748037814,0.327113286171435,0.08081414109727188,0.09557195405104206,0.412547040188775,0.05004322074343831,5,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.47,0.03,0.1,0.36,0.04,4,0.01592292668549432,0.30760298069625125,0.09310959081800162,0.08155126685777671,0.45605922725672876,0.045754007685747465,1,0.0,0.4,0.0,0.2,0.4,0.0
2,0,0.6275496599195542,4.546236977335087e-05,0.3719293189769322,0.00044548571317160036,2.9751674233945388e-05,3.2134633450826624e-07,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.42,0.0,0.58,0.0,0.0,0.0,0,0.6460310209115584,4.4011382098592495e-05,0.3536496104089611,0.0002110479816240088,6.407773838391523e-05,2.3157737414796608e-07,2,0.2,0.0,0.8,0.0,0.0,0.0
2,2,0.19773723300950558,0.033573561708251626,0.4264083971103275,0.2238195606222995,0.06075533093533669,0.0577059166142791,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.16,0.01,0.56,0.21,0.04,0.02,2,0.18887594996920873,0.031334112433581814,0.48047539421350904,0.18098543876056608,0.08271748152865127,0.03561162309448354,2,0.4,0.0,0.6,0.0,0.0,0.0
1,1,0.019840842738360613,0.708774084549086,0.09691083026047473,0.022694099018814202,0.14669687273434362,0.005083270698920862,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.82,0.03,0.03,0.12,0.0,1,0.013351614201583319,0.7173214465029855,0.11457126051596499,0.02060514844842365,0.1312633822553676,0.0028871480756749546,1,0.0,0.8,0.0,0.2,0.0,0.0
