True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
0,0,0.720353294670181,0.005290810330636302,0.22884283222999247,0.007336855259377236,0.03814695772902579,2.9249780787061386e-05,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.84,0.0,0.15,0.01,0.0,0.0,0,0.7043657516755018,0.003978816035147412,0.2523981384907556,0.0039228982346980554,0.035260827693642756,7.356787025431778e-05,0,0.8,0.0,0.2,0.0,0.0,0.0
2,2,0.21042558294501296,0.08836238575094088,0.3328338624202644,0.12113085743894658,0.23856340378495125,0.008683907659883949,3,0.0,0.0,0.0,1.0,0.0,0.0,2,0.32,0.06,0.33,0.12,0.15,0.02,2,0.17274663645000202,0.0777982688550005,0.36368430875396324,0.10547341228670169,0.2689428957212448,0.011354477933087904,0,0.8,0.0,0.2,0.0,0.0,0.0
5,5,0.00882810681968281,0.027530505535610608,0.030399528147348292,0.0697243763069661,0.06064795517354317,0.802869528016849,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.02,0.98,5,0.007545213091467901,0.020029045710447776,0.022796676966844214,0.0492621338561984,0.08224374021188027,0.8181231901631615,5,0.0,0.0,0.0,0.0,0.0,1.0
0,2,0.36054528488214077,0.0020324447882426487,0.6092838249017745,0.01300935060574491,0.014842468573990696,0.00028662624810644555,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.57,0.0,0.35,0.0,0.08,0.0,2,0.372589909526729,0.0019386606742682114,0.5940754097802328,0.009967917461878546,0.02112299068942994,0.000305111867461467,0,0.6,0.0,0.2,0.0,0.2,0.0
4,1,0.0008136003634508674,0.6434280497308399,0.02441041848738554,0.1088057748181175,0.20572784404130176,0.01681431255890437,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.76,0.0,0.12,0.09,0.03,1,0.0012406792078413522,0.6749330313750788,0.046818471502487774,0.08607271412337288,0.17413099844916152,0.016804105342057573,1,0.0,0.6,0.0,0.2,0.2,0.0
4,1,0.02332586481080698,0.4523582006188044,0.16904254474514374,0.08434285392692704,0.2638302339633109,0.007100301935006996,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.55,0.05,0.19,0.18,0.03,1,0.013525748248532374,0.4023070896890406,0.19038728086132434,0.07400373932359167,0.314479792637183,0.005296349240327752,1,0.0,0.4,0.0,0.4,0.2,0.0
1,1,0.005698881244522584,0.6392928198795652,0.14751220558870398,0.11095200213308574,0.08557385296147796,0.010970238192644474,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.85,0.02,0.06,0.07,0.0,1,0.005705613303787605,0.6827270472502733,0.14099161016949707,0.09682652149583654,0.06445508495902211,0.009294122821583092,1,0.0,1.0,0.0,0.0,0.0,0.0
3,5,0.011979505824330884,0.019221234168803288,0.04801210065625834,0.3297867814689552,0.07097280615624418,0.5200275717254081,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.03,0.52,0.04,0.41,5,0.007576606203910453,0.010900059717177725,0.03054011384215179,0.3273209714544778,0.08236112156799735,0.5413011272142848,3,0.0,0.0,0.0,0.8,0.0,0.2
3,3,0.00013221843042469488,0.0018060215536658355,0.0012465739678399524,0.982203532255606,0.006865700424544555,0.007745953367918873,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.02,0.01,0.93,0.03,0.01,3,1.2316132920186268e-05,0.0005201595359742211,0.0009734844423870103,0.990928737141312,0.0023984149086026274,0.005166887838803797,3,0.0,0.0,0.0,1.0,0.0,0.0
2,2,0.23296916473994225,0.01869672486492493,0.666762588838393,0.04418081855257005,0.03391003269885097,0.0034806703053188426,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.26,0.01,0.59,0.04,0.1,0.0,2,0.20849848933552015,0.018047584810867216,0.6781465593659225,0.04332159230140349,0.048915575811784705,0.003070198374502115,3,0.2,0.0,0.2,0.4,0.2,0.0
0,4,0.27629993439598205,0.2089833605868363,0.13778347659793794,0.053869070742489915,0.3225921835782192,0.00047197409853444574,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.3,0.2,0.19,0.05,0.25,0.01,0,0.2553475153378816,0.19759035423973287,0.17517318909320664,0.04432322012820763,0.32342512947439106,0.004140591726580112,0,0.4,0.4,0.2,0.0,0.0,0.0
3,3,0.00012205434543938351,0.002505409382263794,0.0013285013042493785,0.9778182872979795,0.009109735302728456,0.009116012367339646,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.02,0.01,0.93,0.02,0.01,3,1.1247137450746556e-05,0.0007626909730635215,0.0010195238337546181,0.9889418247026185,0.0032081042064256394,0.006056609146687059,3,0.0,0.0,0.0,1.0,0.0,0.0
3,3,0.0031856668549994686,0.012438335028664073,0.01362563888118545,0.8173774325414974,0.04821981946716344,0.10515310722649043,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0011158946722345283,0.00459217864487718,0.008375428234589054,0.874066665575446,0.032331775269491735,0.07951805760336149,3,0.0,0.0,0.0,1.0,0.0,0.0
0,2,0.20491656218372645,0.10771901394460125,0.3398562160450981,0.12352553654439474,0.18177451715119497,0.04220815413098463,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0.4,0.12,0.25,0.15,0.05,0.03,2,0.20169181105131304,0.10111169923409788,0.32262166754138266,0.11527930429201944,0.21888691784448935,0.040408600036698,0,0.4,0.2,0.4,0.0,0.0,0.0
3,3,0.010598169515548057,0.024879381114420264,0.01905124843812248,0.7409071937145333,0.15939441664535797,0.04516959057201785,4,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.01,0.79,0.2,0.0,3,0.0046438170120158065,0.011904173252547036,0.01612343568697702,0.7882448922359612,0.13871722716491405,0.040366454647584975,3,0.0,0.0,0.0,0.8,0.2,0.0
2,0,0.7858558827408728,0.0067674739714193525,0.1865435777704699,0.002880126476811202,0.017913307472778906,3.963156764802141e-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.95,0.0,0.04,0.0,0.01,0.0,0,0.8149759241130389,0.005144823437811246,0.16318881320609094,0.001351104155781721,0.015296471693102344,4.2863394174758724e-05,0,0.8,0.0,0.2,0.0,0.0,0.0
1,1,0.1589820585120981,0.29867352010413556,0.21429852460476473,0.09706998256684478,0.17047459007396315,0.06050132413819355,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.1,0.4,0.22,0.12,0.16,0.0,1,0.15685151441572942,0.28232926477322257,0.2179817066172673,0.08163428198524855,0.20626020308426088,0.05494302912427133,1,0.2,0.4,0.2,0.2,0.0,0.0
4,5,0.009357318793958099,0.02768157768833791,0.030819444734739316,0.0670538920304625,0.0843800609806454,0.7807077057718567,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.02,0.98,5,0.007082946361223963,0.016843100789087125,0.023602092793747975,0.043612748114700194,0.10931244671094067,0.7995466652302999,5,0.0,0.0,0.0,0.0,0.2,0.8
2,3,0.09743293646934512,0.07094402340983617,0.23980183354848086,0.3794817423761382,0.10397909335025861,0.10836037084594086,5,0.0,0.0,0.0,0.0,0.0,1.0,3,0.05,0.08,0.24,0.33,0.16,0.14,3,0.08785430452012116,0.06398223856008407,0.21802672123645744,0.3827421410013233,0.1257086908663509,0.12168590381566304,0,0.4,0.0,0.0,0.2,0.4,0.0
3,1,0.05301468453589337,0.38585518610333014,0.22360083483711998,0.07455572596699826,0.25020754274678003,0.012766025809878241,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.52,0.12,0.13,0.23,0.0,1,0.03242066571411479,0.3504080777678417,0.23827267410948008,0.06350733354588303,0.30609136880045806,0.009299880062222491,1,0.0,0.8,0.2,0.0,0.0,0.0
3,3,0.00043500259404144064,0.007028456695824612,0.004499549611636758,0.9317617360242393,0.027572914931123196,0.02870234014313474,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.99,0.01,0.0,3,6.087774275408588e-05,0.002049601102772724,0.003096421140627689,0.964981830217294,0.011816350311117007,0.0179949194854345,3,0.0,0.0,0.0,1.0,0.0,0.0
5,5,0.008313109726773026,0.02395691816513374,0.03631966179611307,0.10896658820217502,0.07230756919844222,0.7501361529113629,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.005820925603141524,0.015338242491362893,0.026351794604679856,0.08231422633107319,0.09806933959145062,0.7721054713782919,5,0.0,0.0,0.0,0.0,0.0,1.0
1,4,0.009507563445044444,0.3614732599562356,0.04448635805022693,0.1664078051252962,0.3715077708712008,0.04661724255199604,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.44,0.02,0.18,0.33,0.03,4,0.005451780305880474,0.31004571875127795,0.05783670456654264,0.12177367991510792,0.4434756726906336,0.061416443770557265,1,0.0,0.4,0.0,0.2,0.2,0.2
5,5,0.03209269094305138,0.1260489224123949,0.08751217048422222,0.0716055692526156,0.16307577887292476,0.5196648680347912,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.03,0.09,0.22,0.05,0.08,0.53,5,0.035246290848977874,0.13414328106116177,0.08880008475840921,0.06649135073818706,0.20774249062514158,0.46757650196812284,5,0.0,0.2,0.2,0.0,0.0,0.6
1,1,0.04208541744015538,0.36926371140096015,0.197371850674361,0.1956968007491761,0.14559356145778526,0.04998865827756215,5,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.52,0.13,0.2,0.11,0.04,1,0.02846821644209567,0.37042465486173975,0.19829751657211878,0.18099351911823447,0.18020574511324386,0.041610347892566936,1,0.0,0.4,0.2,0.2,0.2,0.0
1,4,0.15473549682193816,0.25522171564954527,0.16579678669606066,0.13994338282975582,0.2791192501293074,0.005183367873392671,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.17,0.41,0.12,0.11,0.17,0.02,1,0.1264276642525009,0.2524377038567477,0.19577502288177503,0.1098101158813213,0.30201166128345575,0.013537831844199903,1,0.2,0.4,0.2,0.0,0.2,0.0
1,1,0.05219543033881933,0.6020706376462965,0.1598848998901979,0.02578221578717485,0.15278019005678375,0.007286626280727768,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.01,0.71,0.05,0.06,0.16,0.01,1,0.03690843316545877,0.5813637140538236,0.1575573446757331,0.023529989431825164,0.1957592640581621,0.004881254614996836,1,0.0,0.6,0.2,0.0,0.2,0.0
1,4,8.87803901478419e-05,0.4447068608504673,0.005152185015205688,0.05024814548850619,0.487005147051446,0.012798881204226889,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.5,0.06,0.01,0.42,0.01,4,0.00025195954224444184,0.4184389937705491,0.016425997013775773,0.040098952540104094,0.5072812368289763,0.01750286030434997,1,0.0,0.6,0.2,0.0,0.2,0.0
5,5,0.0033140575718436046,0.03271006415041223,0.023858098647471255,0.08241186775521181,0.10177176646534225,0.7559341454097189,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.01,0.01,0.02,0.06,0.9,5,0.0018738068409814323,0.020064161434791825,0.021586328390710768,0.051337854482615526,0.12882570277587202,0.7763121460750284,5,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0.3140086956871038,0.04014678817685716,0.4459850321666194,0.06868134740498927,0.08277886677332828,0.04839926979110202,2,0.0,0.0,1.0,0.0,0.0,0.0,2,0.43,0.01,0.5,0.02,0.04,0.0,2,0.28520643083924585,0.04160960064785328,0.49375038103848934,0.05798931282288074,0.08893847408155757,0.032505800569973195,0,0.6,0.0,0.4,0.0,0.0,0.0
3,3,0.08878775436535176,0.07725424009955288,0.2259431740108023,0.3451468257071481,0.14839465427988185,0.11447335153726294,5,0.0,0.0,0.0,0.0,0.0,1.0,3,0.09,0.07,0.15,0.46,0.13,0.1,3,0.07633950377872994,0.06747829117968193,0.19180966487858522,0.35392016796874265,0.18019034598011424,0.13026202621414582,3,0.2,0.0,0.2,0.6,0.0,0.0
1,1,0.007002225508478947,0.7396012437292162,0.14210327381036797,0.03211145267384732,0.07224605362348767,0.006935750654601909,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.57,0.02,0.31,0.09,0.01,1,0.005960547121930006,0.7140270759237487,0.1610619735970799,0.03237601656683778,0.0830612193779658,0.0035131674124377447,1,0.0,0.6,0.0,0.4,0.0,0.0
5,5,0.002984856780469392,0.004005186703737596,0.005688533972827995,0.0069212730747689405,0.014250385470220086,0.9661497639979761,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.01,0.0,0.0,0.01,0.97,5,0.004714007760216445,0.0035913017597633315,0.005460655583614177,0.003457680404351372,0.015877448856235012,0.9668989056358201,5,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0.12342897299858739,0.03429866511979434,0.41192107811776746,0.20962748031103917,0.10695350310939895,0.11377030034341253,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.15,0.02,0.58,0.09,0.1,0.06,2,0.10960441319529485,0.035425686427104586,0.43713015003737493,0.17902274538330087,0.14232117448050874,0.09649583047641622,2,0.2,0.0,0.6,0.0,0.2,0.0
1,1,0.02708639318004025,0.5251027071969901,0.14578789517285187,0.061535391265958805,0.1972951187964629,0.043192494387696144,3,0.0,0.0,0.0,1.0,0.0,0.0,1,0.01,0.48,0.09,0.15,0.21,0.06,1,0.018246730089146096,0.462305063503702,0.1442755077290037,0.0558651007232863,0.2922044830357502,0.027103114919111583,1,0.0,0.4,0.2,0.2,0.0,0.2
1,3,0.0027791515217567998,0.1041084124763741,0.07288120471616981,0.4569069431258328,0.32701202509893396,0.03631226306093262,5,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.17,0.03,0.33,0.43,0.04,3,0.0029139494542656094,0.07878135368593402,0.10523125906104103,0.5000023628317113,0.26912754264440103,0.043943532322647305,3,0.0,0.0,0.0,0.6,0.4,0.0
