True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
5,5,0.005744977,0.00725243,0.0051212036,0.010392908,0.01844033,0.95304817
1,1,0.027038937,0.5656218,0.15538031,0.033477753,0.21283309,0.0056481212
1,1,0.009726395,0.90983397,0.02740901,0.014302079,0.03173757,0.006991093
4,4,0.01196209,0.031164952,0.022668958,0.023838367,0.8949012,0.015464407
4,4,0.01494566,0.061677717,0.042562004,0.10035013,0.7515763,0.028888071
5,5,0.018191965,0.0120895505,0.012061392,0.025026454,0.020517325,0.91211337
1,2,0.09846522,0.23548846,0.5311195,0.019862324,0.10973211,0.0053323535
2,2,0.36336386,0.03154397,0.5500128,0.017356738,0.030693667,0.0070289564
2,4,0.052831035,0.052687336,0.24062377,0.024452066,0.6165858,0.012819917
1,4,0.014315724,0.2661866,0.061663043,0.017516108,0.61954385,0.020774616
2,0,0.54498345,0.015482937,0.3946794,0.014847367,0.019933086,0.010073838
2,2,0.120933615,0.065019615,0.6049173,0.023708614,0.15723307,0.028187748
1,1,0.063276716,0.6220947,0.23334488,0.008314978,0.06572517,0.007243494
4,4,0.01218611,0.026144179,0.017823344,0.021189738,0.6954192,0.2272374
5,5,0.005909732,0.006638628,0.0048497384,0.009879159,0.025851294,0.94687146
2,0,0.5586068,0.01430632,0.3872338,0.01459414,0.015532096,0.009726873
0,0,0.56796557,0.016880538,0.37892565,0.013109481,0.013906295,0.009212404
1,1,0.024822552,0.60601366,0.114727,0.022486975,0.22061604,0.011333738
0,0,0.58218086,0.018117104,0.3602917,0.011191183,0.020891275,0.007327891
4,4,0.012741044,0.05697668,0.025458131,0.0830919,0.59009546,0.23163672
2,2,0.27118868,0.047285594,0.63756853,0.011630407,0.02670502,0.0056217485
0,0,0.5018055,0.059917957,0.40609765,0.010612908,0.014598752,0.006967251
1,1,0.011085661,0.8732438,0.03088826,0.009424123,0.06476773,0.010590407
4,1,0.012743307,0.47421038,0.044990268,0.030823814,0.42543575,0.011796531
3,3,0.010701955,0.022375342,0.030698722,0.8878094,0.040410392,0.008004245
