True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
0,0,0.7917971,0.008150925,0.18034922,0.009432569,0.0051687495,0.005101463
2,2,0.1753254,0.023435228,0.7842405,0.008097417,0.0048156693,0.0040858267
5,5,0.003479463,0.005016313,0.005203872,0.005365741,0.01072341,0.9702112
0,2,0.25082994,0.014178697,0.7173132,0.0075321924,0.0047227517,0.0054233074
4,4,0.005306177,0.060593877,0.027039357,0.010723241,0.8797007,0.016636569
4,1,0.028957931,0.7259382,0.17565516,0.006341378,0.051110264,0.01199701
1,4,0.0054986756,0.2601904,0.014576947,0.03006168,0.67072535,0.018946836
3,3,0.0053599635,0.005001854,0.007895858,0.96460176,0.00868819,0.008452422
3,3,0.0069779,0.006104727,0.00782568,0.9672747,0.0068064583,0.005010556
2,2,0.31694195,0.014783498,0.5203682,0.11643531,0.022147069,0.0093239425
0,0,0.50605804,0.04958506,0.4110045,0.013600623,0.0109447,0.008807142
3,3,0.0054035746,0.0070331777,0.005865449,0.94105524,0.028894303,0.011748152
3,3,0.0058095693,0.005150678,0.008565994,0.96661615,0.006388942,0.007468714
0,0,0.79614645,0.028536554,0.15290588,0.008714716,0.0069740503,0.00672243
3,3,0.005133323,0.004306664,0.005501853,0.9683414,0.010768469,0.0059482916
2,0,0.8631886,0.0064622904,0.10993594,0.008902631,0.006829663,0.0046808766
1,1,0.23830682,0.37319723,0.35582846,0.017161522,0.007382307,0.008123648
4,4,0.007422848,0.2262766,0.0084476285,0.034800857,0.70984507,0.01320701
2,2,0.38530874,0.088756844,0.4780908,0.01046676,0.02208132,0.015295542
3,3,0.006429823,0.013303523,0.008009331,0.95367897,0.014565177,0.004013155
3,3,0.0052210293,0.0044879653,0.0059264246,0.96713537,0.01232834,0.0049009225
5,5,0.0035159383,0.012855913,0.00475535,0.0056952634,0.023068044,0.9501095
1,1,0.011820917,0.8804336,0.048638765,0.014891639,0.038483255,0.0057317847
5,1,0.11201967,0.3764755,0.34833795,0.03264668,0.01147522,0.119044945
1,2,0.17388387,0.20697227,0.5850539,0.008294249,0.013007181,0.0127885165
1,1,0.012779237,0.8967142,0.017587798,0.0044316123,0.03627114,0.03221602
1,1,0.01053351,0.9530764,0.017648136,0.0043823393,0.007574169,0.0067853476
1,5,0.0062303604,0.29926124,0.009539806,0.015623835,0.2439954,0.42534944
5,5,0.0047663916,0.012717876,0.006342878,0.005915998,0.009077123,0.9611798
2,2,0.050330836,0.29737613,0.5556362,0.020650523,0.07000632,0.0060000555
3,4,0.0061324085,0.019851515,0.012834346,0.02404819,0.91662204,0.02051148
1,1,0.01067287,0.92424333,0.0349003,0.010747939,0.008429105,0.011006503
5,5,0.0034652357,0.0059028785,0.0037666808,0.004015663,0.009895691,0.9729539
2,2,0.1938262,0.020689914,0.7651591,0.007825046,0.0062497826,0.0062500094
1,2,0.124625206,0.35401937,0.45316878,0.019641673,0.0086838715,0.039861057
1,4,0.012313571,0.2159241,0.023633517,0.08873263,0.65037966,0.009016495
0,1,0.049136005,0.6770728,0.067853525,0.010374988,0.17299272,0.022569975
0,0,0.48742056,0.12307735,0.3510508,0.014648357,0.01456899,0.00923395
5,5,0.003681233,0.007905276,0.005289111,0.023477642,0.09243579,0.86721104
4,4,0.0040494576,0.016340896,0.004911149,0.12883206,0.8212236,0.024642896
2,1,0.06365705,0.74407095,0.1434762,0.01565821,0.008364654,0.024772944
1,1,0.0074516786,0.9144984,0.0346741,0.005742611,0.027255729,0.010377464
2,2,0.2183754,0.01818773,0.7230623,0.0152239045,0.020846805,0.0043038176
4,4,0.0041671926,0.010900633,0.007105909,0.009433635,0.9595225,0.008870158
5,5,0.0050587123,0.005523755,0.0074518267,0.009128971,0.01195824,0.96087855
0,2,0.44132355,0.049939733,0.48673442,0.011565935,0.0057176244,0.0047186757
3,3,0.0046728314,0.0049672346,0.0059029353,0.969316,0.010388507,0.004752492
4,4,0.003986903,0.123959474,0.0053876,0.007528359,0.7903107,0.06882696
5,5,0.006733324,0.091625005,0.011731926,0.007828209,0.05666692,0.82541466
4,4,0.0027947573,0.014479229,0.00419167,0.0076856376,0.944762,0.026086641
0,2,0.42230034,0.01279079,0.5430637,0.0101021575,0.007062606,0.004680394
5,5,0.0035880054,0.0062015546,0.0044326703,0.004876103,0.012403825,0.9684978
4,4,0.0041177585,0.01707229,0.012439103,0.014985189,0.94006824,0.011317456
3,3,0.006551569,0.07050248,0.0134887425,0.8270503,0.07585451,0.006552306
4,4,0.003579692,0.006380238,0.005106498,0.016610356,0.95540565,0.012917562
4,4,0.0029164087,0.01187461,0.0038237576,0.018312255,0.94779867,0.015274223
3,3,0.005478501,0.004740526,0.0063352757,0.96992,0.006884695,0.0066409963
2,2,0.14714502,0.032323968,0.7829581,0.017613666,0.013775752,0.006183497
4,4,0.0060099973,0.005921201,0.008989322,0.077341005,0.88761884,0.014119608
1,4,0.014779842,0.36253533,0.07085064,0.015346599,0.51754683,0.018940762
1,4,0.006408945,0.29378295,0.009290736,0.0245426,0.65482897,0.011145725
5,5,0.0039708116,0.010484258,0.004649813,0.0049264412,0.09914366,0.87682503
5,5,0.0045897067,0.0066764234,0.0050712004,0.0045395587,0.008336545,0.9707865
0,0,0.6040882,0.040255517,0.33486748,0.010264221,0.0055586286,0.004965941
5,5,0.0031606513,0.0062403004,0.0040156282,0.0037813762,0.026133558,0.9566686
5,5,0.0035209153,0.006316941,0.0047255857,0.0045905695,0.008725265,0.97212076
2,2,0.037652094,0.37419215,0.43067944,0.026061589,0.083017044,0.04839766
2,1,0.0210259,0.8039063,0.088393226,0.030844228,0.04289017,0.0129401665
1,2,0.17622586,0.24402754,0.5409407,0.015525408,0.017964838,0.0053156423
3,3,0.0044308766,0.0060666176,0.0052482774,0.9567577,0.021958616,0.005537798
0,0,0.604888,0.008915932,0.31076136,0.018262273,0.048209045,0.0089634145
2,2,0.4800363,0.009203347,0.48023316,0.0071963496,0.016716007,0.006614948
5,5,0.0051226146,0.010109489,0.007342139,0.0053387596,0.010288183,0.9617988
2,2,0.20999411,0.0761272,0.6615334,0.032588016,0.0085385945,0.011218671
