True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
1,1,0.012904361,0.87658644,0.06601623,0.007951044,0.031024028,0.005517821
4,4,0.004721228,0.013147013,0.014711141,0.04717513,0.9114755,0.008769981
1,1,0.009655233,0.9111573,0.035137564,0.009448545,0.02919454,0.005406958
5,4,0.0038683387,0.013921705,0.019618759,0.016392658,0.88853556,0.057663072
3,3,0.005533589,0.008124484,0.003205775,0.958425,0.020273607,0.004437525
5,5,0.003283306,0.0047848145,0.0046653193,0.00765524,0.008172814,0.97143847
5,5,0.004711396,0.0077190846,0.0046108146,0.009123917,0.006631245,0.9672036
0,2,0.22234905,0.047487408,0.6671618,0.006851539,0.03616519,0.019984951
1,2,0.22475655,0.054610282,0.69399464,0.0068879817,0.014589119,0.005161409
2,2,0.29000786,0.035168104,0.6507887,0.006157323,0.009621024,0.008256915
5,5,0.0073520774,0.09357423,0.031991377,0.0075485343,0.036706515,0.8228273
3,3,0.0079294015,0.010041905,0.0045753648,0.9594498,0.011343712,0.0066597075
0,2,0.37094143,0.016996328,0.5893592,0.006261294,0.010734508,0.005707201
4,4,0.0031916504,0.015261876,0.018722683,0.026072867,0.91872513,0.01802581
4,4,0.0045583704,0.038858708,0.050306316,0.016516995,0.8815147,0.008244875
2,0,0.743865,0.010031561,0.22392024,0.006986595,0.009766378,0.0054302355
3,3,0.008464262,0.009702383,0.003660668,0.9632581,0.0074267536,0.0074879266
3,3,0.008198321,0.006889932,0.0038997785,0.95989513,0.011152784,0.009963954
4,4,0.0035107953,0.025989557,0.018124025,0.041822646,0.80719,0.10336308
5,5,0.007704911,0.018312028,0.018312244,0.16835204,0.10398015,0.6833386
2,2,0.17960186,0.015460642,0.7738347,0.0088749565,0.016784357,0.0054434645
4,4,0.0049279947,0.020494591,0.015816944,0.04355669,0.9065963,0.008607403
5,5,0.0036949047,0.0060728337,0.0062202713,0.009591713,0.019406602,0.95501375
0,0,0.77880836,0.009617816,0.18790032,0.007278806,0.009133692,0.007260939
4,4,0.0062813344,0.32371423,0.030142974,0.04249878,0.5857065,0.011656136
3,1,0.02938365,0.46962252,0.022440083,0.41998285,0.03374031,0.0248306
1,4,0.0058456967,0.19716915,0.056589812,0.01629877,0.70530117,0.018795358
3,3,0.0061336914,0.015594324,0.0037948668,0.94855267,0.010096698,0.015827795
3,3,0.007489696,0.0075988574,0.0031561288,0.96565944,0.008788598,0.0073072994
4,0,0.37118658,0.20181589,0.25491965,0.07137126,0.09596165,0.0047449796
4,4,0.0049847416,0.013669792,0.055973683,0.0136547815,0.90054506,0.011171951
4,1,0.027492378,0.76512164,0.094293445,0.038695693,0.06742898,0.0069678305
4,4,0.0031638779,0.04118657,0.013037594,0.037491105,0.8893843,0.015736548
0,0,0.8603118,0.019237634,0.09430397,0.010006733,0.0070541347,0.009085749
0,0,0.80355024,0.012870377,0.16422021,0.0065709194,0.0057803877,0.0070078666
