True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
4,4,0.007476184,0.015744936,0.0077224425,0.023021378,0.8932074,0.052827686
0,0,0.6285762,0.024812577,0.32148153,0.0073315306,0.012690733,0.00510745
3,3,0.0129088545,0.01839965,0.019285224,0.79735875,0.14223692,0.009810636
5,5,0.0051307003,0.007777062,0.008374069,0.010758846,0.02347722,0.944482
1,1,0.0114282435,0.8823991,0.023480607,0.008548669,0.052450545,0.021692885
2,0,0.6322092,0.020769082,0.31908667,0.009800937,0.009970491,0.008163601
3,3,0.0076931557,0.010699817,0.011417138,0.9453165,0.015088037,0.009785444
0,0,0.6668486,0.01642489,0.28742212,0.012339443,0.010513135,0.006451864
0,1,0.12776187,0.4654812,0.35189185,0.01076299,0.031987574,0.012114542
1,1,0.017585456,0.6977609,0.03322239,0.019468347,0.21321666,0.018746275
3,3,0.009021906,0.009218102,0.013690637,0.9404141,0.01640632,0.011248983
4,4,0.010696074,0.011526407,0.0076435204,0.05226769,0.81858224,0.09928415
0,0,0.6366222,0.019185541,0.3158989,0.009651084,0.010035837,0.008606468
0,2,0.21495977,0.11793253,0.63704795,0.010460665,0.010175416,0.00942367
3,3,0.008840078,0.00823332,0.012128279,0.9300227,0.024862092,0.01591353
1,1,0.019557543,0.86531734,0.036719304,0.010816951,0.029049419,0.0385394
2,2,0.33428055,0.16264994,0.44336575,0.012413048,0.027551938,0.019738708
4,2,0.14784548,0.089070335,0.38461483,0.029039765,0.32990348,0.019526113
5,5,0.00528655,0.026572768,0.011338571,0.0076355794,0.040328182,0.9088383
4,4,0.010446146,0.013040012,0.010209919,0.046632543,0.8888594,0.030812053
4,4,0.017399883,0.061344936,0.016397852,0.015538349,0.8745132,0.014805847
3,3,0.0064791786,0.0096565345,0.010750982,0.93338394,0.024750233,0.014979108
3,3,0.007948989,0.020886973,0.0110729765,0.88771814,0.06388322,0.008489779
0,0,0.6423605,0.017437473,0.315156,0.009188797,0.009478072,0.0063791377
4,1,0.026861869,0.45929942,0.0685448,0.024225157,0.37575546,0.045313288
3,3,0.0066922414,0.008231609,0.009255295,0.9371179,0.026957784,0.011745133
2,2,0.4106875,0.0250833,0.521304,0.019729087,0.013281397,0.0099146385
0,0,0.7043369,0.017211163,0.25094768,0.009196602,0.012060791,0.0062468634
2,0,0.56861514,0.018757604,0.386133,0.0102872,0.010510398,0.0056967055
3,3,0.00826702,0.010100028,0.012193478,0.94047666,0.014172686,0.014790033
5,5,0.0129316375,0.05367305,0.017406989,0.015478413,0.041356716,0.8591532
5,5,0.0037883294,0.0092800185,0.007951596,0.0068418905,0.034448255,0.93768996
5,5,0.004020934,0.009426176,0.008007548,0.0063480353,0.021728486,0.95046884
4,4,0.012299267,0.049246464,0.01897334,0.043100093,0.6670404,0.20934041
1,0,0.64725864,0.05858419,0.26015276,0.008060631,0.01965527,0.0062885373
5,5,0.042940672,0.033807777,0.056810733,0.3766892,0.09746153,0.39229006
4,1,0.0910766,0.3287924,0.27913246,0.017855005,0.26940182,0.01374169
4,4,0.009856583,0.01849588,0.012806013,0.022702873,0.7833044,0.15283422
5,5,0.004689011,0.011107979,0.009944638,0.0065703792,0.02725585,0.9404322
1,2,0.20731069,0.1339645,0.44660425,0.11648505,0.08431317,0.011322315
5,5,0.0047368226,0.012461634,0.0069484306,0.0071004145,0.025061654,0.943691
5,5,0.008642755,0.010365641,0.0108235385,0.041109562,0.3132792,0.6157793
1,1,0.03751439,0.8550754,0.06648863,0.0067439647,0.02007642,0.014101098
0,0,0.66184306,0.014549672,0.2954508,0.008913762,0.010544673,0.00869802
3,3,0.02298831,0.41194296,0.06583358,0.41974983,0.06695364,0.012531699
3,3,0.008102079,0.009968403,0.0133320885,0.93197507,0.01951569,0.017106647
2,0,0.6773247,0.014869755,0.2835383,0.008208421,0.009426448,0.006632346
