True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
4,4,0.0052581206,0.03130256,0.011697958,0.022699662,0.893797,0.035244714
0,0,0.6679171,0.03136656,0.2720831,0.0070646345,0.014314657,0.007253915
3,3,0.010175434,0.020269865,0.015564918,0.7939827,0.15023658,0.009770597
5,5,0.009100298,0.007349549,0.011676722,0.016215738,0.023931094,0.93172663
1,1,0.008939642,0.8039776,0.023968339,0.01476215,0.136415,0.011937291
2,0,0.58664113,0.024524568,0.3541786,0.009941694,0.014472269,0.010241706
3,3,0.008943694,0.013483798,0.008400817,0.9506143,0.009998182,0.008559229
0,0,0.6208093,0.017037496,0.32996896,0.014892232,0.009318852,0.007973082
0,1,0.06697027,0.7622357,0.10531226,0.015411142,0.040942553,0.00912811
1,4,0.009789432,0.42049205,0.020475505,0.025280137,0.50641584,0.017546987
3,3,0.010587704,0.009045972,0.010932668,0.9475695,0.011922027,0.009942059
4,4,0.0058609094,0.016289353,0.009697446,0.0431078,0.8716858,0.0533587
0,0,0.5941853,0.03273865,0.34250727,0.008762345,0.011640453,0.010166023
0,2,0.26279554,0.20042771,0.49352393,0.011983015,0.018532554,0.01273728
3,3,0.00932717,0.009809259,0.008417967,0.9388145,0.01792143,0.015709676
1,1,0.015137674,0.8581137,0.025434963,0.017189054,0.04324818,0.04087641
2,0,0.38795125,0.27136695,0.2526826,0.018573888,0.038085453,0.031339835
4,4,0.056773946,0.13175133,0.15321442,0.030201038,0.6105163,0.017542955
5,5,0.010704076,0.06646814,0.013395302,0.010580137,0.06445012,0.83440226
4,4,0.0071990313,0.016802896,0.013837314,0.04367759,0.88891435,0.029568756
4,4,0.011636188,0.10865247,0.018275052,0.019382572,0.8244143,0.01763933
3,3,0.0062342505,0.0105040185,0.0073816353,0.94424844,0.020188363,0.011443202
3,3,0.008226698,0.03809418,0.01270098,0.88859963,0.04177487,0.010603668
0,0,0.5792665,0.016675055,0.37174106,0.012289191,0.011492272,0.008535821
4,1,0.02198708,0.60433084,0.060246963,0.0149442,0.27114454,0.027346365
3,3,0.006684406,0.009359966,0.008103566,0.9402494,0.025208486,0.010394102
2,2,0.3269294,0.031530045,0.58366096,0.023306752,0.018757015,0.015815865
0,0,0.62699956,0.019285945,0.3125989,0.011916382,0.020166611,0.009032634
2,0,0.51629055,0.019509004,0.4269218,0.018069,0.012345713,0.0068639573
3,3,0.009468074,0.010681964,0.008742415,0.9508971,0.009596043,0.010614359
5,5,0.01962654,0.040653627,0.029987745,0.018205289,0.037308995,0.85421777
5,5,0.007213633,0.0120023135,0.007886254,0.011378456,0.034872822,0.9266465
5,5,0.008252142,0.009683465,0.009779655,0.010975421,0.02737746,0.93393177
4,4,0.0073552486,0.024864092,0.010424433,0.043302607,0.81303614,0.10101752
1,0,0.6449063,0.053978723,0.25136685,0.010562132,0.030244816,0.00894122
5,3,0.04538388,0.08749348,0.052599877,0.40467057,0.065697536,0.3441546
4,1,0.02726948,0.47210535,0.07687678,0.012785914,0.39711094,0.013851485
4,4,0.005510243,0.02805816,0.015612676,0.02251164,0.87368876,0.054618526
5,5,0.009383736,0.019834524,0.010720286,0.009548422,0.032788586,0.91772443
1,4,0.043690056,0.17277107,0.10256026,0.12879139,0.5279736,0.02421368
5,5,0.008253587,0.009825716,0.010727762,0.010117687,0.02366023,0.937415
5,5,0.008443097,0.013673899,0.013266316,0.018789968,0.18729898,0.7585277
1,1,0.01834501,0.8990001,0.035496447,0.008000903,0.031020163,0.008137333
0,0,0.6112681,0.01429047,0.34224606,0.010889661,0.010144483,0.011161135
3,3,0.019007178,0.20374933,0.03288056,0.69005734,0.043173734,0.011131788
3,3,0.008671979,0.0110966815,0.008460527,0.94283164,0.01653676,0.0124023855
2,0,0.6188434,0.017136756,0.33495545,0.011711925,0.009080953,0.008271583
1,1,0.0140605485,0.6523608,0.028130766,0.017554412,0.27588886,0.012004669
2,0,0.5759013,0.024030898,0.36985093,0.011402896,0.008711085,0.01010282
1,1,0.0072318395,0.60188484,0.02066795,0.024128856,0.31024262,0.035843946
4,4,0.008042457,0.020487463,0.011849604,0.08538349,0.85717225,0.017064715
5,5,0.009897621,0.013575735,0.011769105,0.011762451,0.05292987,0.90006524
2,0,0.46664834,0.047098137,0.45104626,0.014600692,0.009172526,0.011434068
3,1,0.021805163,0.5549192,0.055628438,0.16451901,0.1749458,0.028182406
4,0,0.54516184,0.032308172,0.38790074,0.0093041435,0.017879408,0.0074456823
2,2,0.18878675,0.28800535,0.46630806,0.013902003,0.02007594,0.02292183
1,4,0.012261941,0.18254703,0.033073157,0.055690743,0.6993039,0.017123194
2,2,0.20645647,0.077559285,0.6688429,0.0143554825,0.021920154,0.010865668
0,0,0.5249896,0.028587118,0.418539,0.009921888,0.009761258,0.008201152
2,2,0.3300954,0.03969955,0.58930427,0.012743646,0.016233385,0.011923733
5,5,0.009488495,0.015968414,0.011062226,0.0141531695,0.051985823,0.8973419
2,0,0.66440046,0.07099261,0.23011295,0.006632783,0.0128717255,0.01498949
4,4,0.01144944,0.051343717,0.018864678,0.033938978,0.87302005,0.011383195
0,2,0.23987722,0.17236556,0.44087815,0.010507976,0.102223486,0.03414757
5,5,0.007822465,0.017909806,0.009981812,0.013689391,0.039977867,0.91061866
1,1,0.076407045,0.5313902,0.19782788,0.025895998,0.16111746,0.007361436
3,3,0.008434276,0.009318671,0.008162432,0.95207447,0.012608781,0.009401383
0,0,0.6032704,0.017904364,0.34680822,0.014006473,0.010529016,0.0074815433
4,1,0.040076636,0.732826,0.0941994,0.057083428,0.06828268,0.007531791
1,1,0.008608744,0.89353144,0.018410169,0.015083038,0.055298768,0.009067801
2,2,0.42423257,0.031125221,0.48376423,0.023465391,0.015647886,0.021764698
0,4,0.010848066,0.44269553,0.018178105,0.026252788,0.47750935,0.024516203
2,2,0.18633072,0.049203515,0.58775365,0.027147222,0.11576218,0.03380268
4,4,0.004267622,0.07096546,0.01107042,0.01954726,0.78830224,0.10584705
0,0,0.6345685,0.018132059,0.31919074,0.009703385,0.010387809,0.008017545
3,3,0.0061376835,0.015180419,0.010367258,0.90472406,0.04981938,0.013771155
1,1,0.02453042,0.7549059,0.034843806,0.008769046,0.123432755,0.053518027
1,1,0.011483726,0.73570776,0.029111585,0.027635938,0.15523069,0.040830303
5,5,0.010279834,0.014844269,0.011626509,0.011947952,0.025389042,0.9259124
3,3,0.009083031,0.00987021,0.009189897,0.9490898,0.013099954,0.009667139
1,1,0.027765013,0.90435386,0.03395308,0.01025491,0.016617162,0.0070559955
3,3,0.0097086895,0.012946544,0.008838257,0.9490896,0.011270637,0.008146323
0,0,0.6451342,0.025680149,0.28835136,0.016155602,0.014526709,0.01015199
4,4,0.0066258097,0.18307143,0.016534913,0.030053625,0.7453027,0.018411504
5,5,0.016957752,0.030423218,0.027874244,0.039927475,0.047358476,0.8374588
2,1,0.23832896,0.40527532,0.24826671,0.012433824,0.08709996,0.00859524
1,1,0.013178385,0.9093993,0.019051103,0.012519167,0.036383446,0.0094686095
0,0,0.6428548,0.01645924,0.31060892,0.010494356,0.010392782,0.00918995
5,5,0.009699272,0.023173945,0.011444584,0.02078671,0.10714626,0.82774925
2,0,0.69632494,0.023677846,0.25182816,0.008490335,0.01182501,0.007853695
