True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
4,4,0.0074135265,0.017216586,0.017205434,0.01115196,0.93766814,0.009344348
0,0,0.6124262,0.011575318,0.3453378,0.009475894,0.012368028,0.008816691
3,3,0.005174495,0.0072844857,0.0101077175,0.9588952,0.012040346,0.0064977948
5,5,0.012621456,0.0055077146,0.0071549416,0.009894052,0.011831736,0.9529901
1,1,0.009436403,0.81222314,0.0178849,0.015850605,0.13115281,0.013452204
2,0,0.4808656,0.010711793,0.47786084,0.010121934,0.012175441,0.008264452
3,3,0.0063872808,0.007106467,0.009363384,0.9610191,0.008340195,0.00778355
0,0,0.68186784,0.008465379,0.2812965,0.009765014,0.008156699,0.0104485825
0,1,0.020086184,0.6150447,0.08461185,0.011333126,0.2602154,0.008708664
1,1,0.010868678,0.52528584,0.05011724,0.01647742,0.38972655,0.007524321
3,3,0.005807498,0.005719067,0.009528597,0.9608485,0.009400067,0.008696302
4,4,0.006941762,0.012332303,0.009409049,0.017516185,0.9340262,0.01977443
0,0,0.67059356,0.008895664,0.29458404,0.0085367225,0.008700823,0.00868911
0,2,0.13599478,0.025466582,0.8078875,0.015946202,0.010179439,0.004525472
3,3,0.005870878,0.007237906,0.0098074665,0.9574176,0.011172719,0.008493411
1,1,0.008375328,0.9369141,0.020411331,0.009726921,0.018786848,0.0057854913
2,2,0.20340224,0.034635454,0.71752626,0.007995479,0.029415358,0.007025286
4,4,0.019893304,0.016251214,0.018217748,0.007846434,0.9172414,0.020549892
5,5,0.010104372,0.0047420813,0.00500569,0.009468031,0.010923311,0.95975655
4,4,0.008199603,0.0092838295,0.00890511,0.018473757,0.92515707,0.029980551
4,4,0.009382356,0.03884163,0.010729912,0.010745784,0.916418,0.013882379
3,3,0.0056006727,0.0091064805,0.011238962,0.95182014,0.0143347,0.007898994
3,3,0.0068698404,0.008796483,0.009896553,0.95749915,0.009228359,0.0077096377
0,0,0.6387083,0.008046471,0.3198219,0.00973287,0.011850365,0.011840198
4,4,0.056655135,0.14972366,0.104269795,0.020200655,0.6500021,0.019148646
3,3,0.0060864687,0.010576874,0.011551063,0.9460298,0.017144147,0.008611694
2,2,0.25247884,0.010280042,0.70031494,0.014964959,0.01370362,0.008257622
0,0,0.78110915,0.0076886383,0.16762176,0.008728071,0.015268473,0.01958376
2,0,0.48049426,0.011267535,0.47932568,0.0115404,0.008708866,0.008663282
3,3,0.006178686,0.005902384,0.009413444,0.96152294,0.007942761,0.009039789
5,5,0.010387455,0.007482848,0.005491707,0.0072803963,0.013052523,0.956305
5,5,0.010301289,0.0072769546,0.0055235676,0.011767664,0.016828747,0.94830185
5,5,0.01038176,0.0075172344,0.0057700514,0.009465875,0.015535736,0.95132935
4,4,0.0063181235,0.02549829,0.013930985,0.019209923,0.9201973,0.014845304
1,1,0.017531509,0.91050816,0.03988224,0.010761053,0.015595977,0.005721064
5,5,0.020762553,0.01673631,0.020043248,0.15976731,0.04680651,0.73588413
4,4,0.014527201,0.009870693,0.022625454,0.014209739,0.9257439,0.013022981
4,4,0.009579079,0.03900162,0.028590042,0.018943846,0.88711673,0.016768677
5,5,0.008982761,0.0076106433,0.0057082954,0.010142798,0.012593108,0.9549624
1,4,0.115544796,0.024617944,0.3424186,0.0393732,0.4586767,0.019368831
5,5,0.01846273,0.010631586,0.009616213,0.018124785,0.021093478,0.9220711
5,5,0.008479764,0.005969597,0.005751062,0.009170122,0.020107267,0.9505221
1,1,0.0116547495,0.9302577,0.028480776,0.008720229,0.014735385,0.0061510936
0,0,0.64202416,0.00887667,0.31358173,0.012164866,0.012700743,0.010651837
3,3,0.014684515,0.23496154,0.03821661,0.66531247,0.027309472,0.019515427
3,3,0.0054321922,0.0069428454,0.009882004,0.9569065,0.012954169,0.007882318
2,0,0.6277231,0.009874449,0.32697663,0.009861288,0.01564267,0.009921769
1,1,0.0052467654,0.9318229,0.015004926,0.011946326,0.029769225,0.006209875
2,0,0.6185792,0.01020177,0.33577096,0.011323052,0.012132314,0.01199266
1,1,0.0075952923,0.89397,0.044095345,0.011908238,0.038445614,0.003985536
4,4,0.013581938,0.011565821,0.026791241,0.024845835,0.91381264,0.009402534
5,5,0.0113615915,0.0073153037,0.006933115,0.009228293,0.0143738,0.95078796
2,2,0.29270783,0.020640358,0.6620297,0.009330961,0.009133008,0.0061581144
3,4,0.010030612,0.34978643,0.05280803,0.11094088,0.45537853,0.021055533
4,2,0.41719094,0.024633449,0.45786557,0.01757662,0.06768467,0.015048755
2,1,0.031456877,0.74972725,0.1836337,0.0122623965,0.01573888,0.007180977
1,3,0.01665596,0.26094466,0.07262531,0.46748737,0.16703582,0.015250885
2,3,0.033599675,0.11430564,0.30208823,0.484512,0.056123413,0.009371112
0,0,0.64179987,0.010606249,0.31970605,0.0076595177,0.009944809,0.010283507
2,2,0.34332862,0.011899761,0.6072165,0.010563877,0.015756644,0.011234606
5,5,0.014019544,0.008593742,0.008312256,0.01396235,0.013782047,0.94133
2,0,0.6280319,0.007650976,0.33028296,0.01020443,0.011863188,0.011966548
4,4,0.008669777,0.012998466,0.0088863,0.008150177,0.9427757,0.018519603
0,2,0.30900455,0.012866211,0.62813306,0.011966332,0.030367725,0.0076620956
5,5,0.009147173,0.006118614,0.004371985,0.009475648,0.013428636,0.95745796
1,1,0.008442649,0.9452231,0.02068423,0.0072766505,0.013248645,0.005124719
3,3,0.005535406,0.0060149934,0.009570588,0.956754,0.011842169,0.010282709
0,0,0.7054777,0.0073835053,0.25318578,0.01077269,0.009928727,0.013251579
4,1,0.010013104,0.84737897,0.05331899,0.020963246,0.06410117,0.0042244717
1,1,0.005248505,0.9503726,0.012440112,0.009112659,0.016879132,0.0059471433
2,2,0.4308478,0.013637394,0.49988118,0.014067034,0.028783847,0.012782767
0,1,0.005407112,0.9450117,0.01443686,0.009976083,0.019130474,0.0060378504
2,2,0.17389807,0.016832264,0.7265005,0.014990384,0.059374083,0.008404742
4,4,0.0068235733,0.053176243,0.0136470245,0.011592361,0.8900119,0.024748879
0,0,0.722283,0.007999795,0.2396674,0.009227077,0.009237092,0.011585583
3,3,0.0063883755,0.011162072,0.017134529,0.9371544,0.02109023,0.007070387
1,1,0.016569462,0.9039105,0.034317277,0.0064848447,0.03271904,0.0059987647
1,1,0.0055949828,0.93064976,0.018421879,0.009809889,0.03095306,0.0045704525
5,5,0.013033724,0.0073748385,0.006016411,0.012242236,0.011366727,0.9499661
3,3,0.0055768243,0.0058671823,0.009478522,0.9562439,0.013164915,0.009668718
1,1,0.01141727,0.94097453,0.02167644,0.009145897,0.009615887,0.0071699456
3,3,0.0052250694,0.006209392,0.00862398,0.96235895,0.009630618,0.007951939
0,0,0.47408754,0.014040079,0.43321046,0.017759636,0.04962588,0.011276347
4,4,0.00679699,0.03463317,0.012375571,0.009489131,0.92512083,0.011584403
5,5,0.018155077,0.012889207,0.009604029,0.016451983,0.03866384,0.9042359
2,2,0.41825104,0.10603328,0.42721695,0.010425418,0.028295612,0.009777699
1,1,0.014952275,0.9365376,0.025625965,0.006672168,0.009822031,0.0063899243
0,0,0.6070246,0.010027451,0.34998685,0.0112466,0.012744394,0.008970035
5,5,0.010248053,0.0077089537,0.0061678397,0.014762235,0.028645927,0.932467
2,0,0.624037,0.012949499,0.33621955,0.008407424,0.010236324,0.008150155
