True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
0,0,0.7315176,0.017785763,0.21655343,0.009518653,0.012791608,0.011832876
2,2,0.19548385,0.2843934,0.46307805,0.011194645,0.030307395,0.015542649
5,5,0.01690101,0.01757734,0.022941737,0.024501942,0.018540544,0.8995375
0,2,0.3209953,0.03270076,0.60229737,0.010061704,0.018038213,0.015906634
4,4,0.027047012,0.17035732,0.08210985,0.0361643,0.66144246,0.022879122
4,1,0.059096906,0.54482275,0.10712531,0.014245696,0.26267684,0.012032425
1,1,0.012631708,0.8779452,0.021689016,0.018416846,0.060538895,0.008778337
3,3,0.007099711,0.0100519685,0.007942791,0.9081574,0.01690367,0.04984447
3,3,0.007776185,0.0077894116,0.007817814,0.9406278,0.013726678,0.022262072
2,2,0.39354604,0.015516354,0.5523696,0.012490981,0.015755711,0.010321286
0,0,0.6592242,0.02662788,0.24924548,0.015583151,0.015121009,0.03419827
3,3,0.010392534,0.013383985,0.0115243215,0.9063094,0.025038643,0.033351086
3,3,0.00760965,0.008365896,0.0093962075,0.9410206,0.011710683,0.021896902
0,0,0.777727,0.02648129,0.15811493,0.009281616,0.012349925,0.016045215
3,3,0.009268239,0.016393982,0.011187225,0.8609267,0.07705271,0.025171155
2,0,0.7293197,0.022014527,0.20168981,0.012021983,0.017963618,0.016990354
1,1,0.050705835,0.84917754,0.04234874,0.014650582,0.029268583,0.013848707
4,4,0.0148697905,0.29534796,0.023771882,0.031759534,0.61413133,0.020119486
2,2,0.40005553,0.0731271,0.4480791,0.013267152,0.04225216,0.023218945
3,3,0.0072824946,0.022714391,0.010598149,0.91577053,0.028328849,0.0153055275
3,3,0.007082219,0.010162231,0.009711485,0.9190175,0.0254716,0.028554948
5,5,0.03187675,0.029137857,0.03415065,0.05511324,0.042952176,0.8067694
1,1,0.012697777,0.8675023,0.02066458,0.0101667065,0.08255192,0.00641675
5,2,0.21908583,0.067940354,0.32678023,0.109927855,0.069166005,0.2070997
1,1,0.0585805,0.58272755,0.10885741,0.025362613,0.2015268,0.02294512
1,1,0.026878402,0.8666572,0.028452905,0.009886621,0.059009317,0.009115516
1,1,0.042400476,0.8316383,0.060785,0.013358902,0.039266456,0.01255091
1,1,0.01368978,0.8950074,0.016398862,0.01324755,0.0500225,0.011633965
5,5,0.014101826,0.011331785,0.018587522,0.025090007,0.015330593,0.9155582
2,2,0.31772938,0.023231227,0.61381966,0.014477282,0.017271517,0.013470981
3,3,0.008986047,0.018494135,0.011760944,0.90106237,0.025002647,0.034693815
1,1,0.013108925,0.91256344,0.014216428,0.012860122,0.037701465,0.009549592
5,5,0.031732183,0.0291023,0.038771033,0.044483013,0.034518003,0.8213934
2,2,0.23734458,0.019251999,0.68024725,0.012087467,0.017384332,0.033684302
1,2,0.24121703,0.29648626,0.3946376,0.010675344,0.04187969,0.015104032
1,4,0.03466052,0.35979897,0.08290948,0.043540135,0.47155786,0.007533052
0,0,0.36896858,0.26324207,0.18438861,0.023536874,0.14267801,0.017185915
0,0,0.3831438,0.14951573,0.34050822,0.01612469,0.09171939,0.018988146
5,5,0.01348922,0.010241867,0.017015463,0.040229563,0.021275897,0.89774793
4,4,0.010664729,0.051407352,0.019045327,0.2772488,0.6200033,0.021630522
2,1,0.031073453,0.79523003,0.06096721,0.014851689,0.08571807,0.012159589
1,1,0.030211804,0.8352294,0.036459822,0.013070487,0.074131615,0.010896894
2,2,0.42786843,0.025915978,0.49670434,0.015156826,0.016922574,0.017431917
4,4,0.01845553,0.05120234,0.022888158,0.02149493,0.87525165,0.010707364
5,5,0.015711319,0.011911348,0.02143319,0.021671375,0.011525514,0.91774726
0,0,0.6909626,0.026463183,0.25012392,0.00810477,0.011854794,0.0124907335
3,3,0.0067350212,0.012791605,0.008284977,0.9328162,0.0213255,0.018046755
4,4,0.014009468,0.15023342,0.021148114,0.02793998,0.76664007,0.020028938
5,5,0.014643094,0.018719437,0.021841453,0.05121875,0.021254065,0.8723231
4,4,0.016957955,0.11087291,0.020700019,0.013170594,0.83052045,0.0077779694
0,2,0.4460218,0.023383178,0.48899394,0.009614716,0.014591907,0.01739445
5,5,0.014198207,0.014186357,0.015006453,0.025762971,0.015250404,0.9155956
4,4,0.08277895,0.097509295,0.20279545,0.04804413,0.5440798,0.024792388
3,1,0.016910413,0.6153202,0.03442163,0.23186392,0.08218606,0.019297767
4,4,0.011223599,0.03838841,0.01464558,0.084692314,0.8373979,0.013652165
4,4,0.011320572,0.057783566,0.02480003,0.32431749,0.5613622,0.020416088
3,3,0.0073080035,0.0086100865,0.008487273,0.93584293,0.017188946,0.022562725
2,2,0.33874577,0.047285125,0.546949,0.012683466,0.032412257,0.021924313
4,4,0.011248788,0.03789821,0.017070344,0.045303453,0.87364537,0.01483388
1,1,0.031330828,0.46615642,0.053841036,0.024822086,0.4075439,0.016305726
1,1,0.018423852,0.830053,0.021901205,0.019892868,0.09559736,0.014131705
5,5,0.028906591,0.025443567,0.03857357,0.0681266,0.110996574,0.7279531
5,5,0.024802636,0.018156037,0.03003258,0.03216652,0.022166537,0.8726758
0,0,0.7469861,0.020648213,0.19593339,0.010741785,0.010817923,0.014872617
5,5,0.035794865,0.04783811,0.05741208,0.046685737,0.048991296,0.76327795
5,5,0.013996999,0.013421699,0.019122409,0.024670692,0.017248595,0.9115395
2,2,0.17522633,0.039626352,0.6479077,0.04532006,0.058558863,0.033360668
2,2,0.27695066,0.05658715,0.6163839,0.012162607,0.0254122,0.012503398
1,1,0.044030726,0.82663757,0.056891154,0.012839081,0.050393187,0.009208345
3,3,0.0066979877,0.011247349,0.008164907,0.92849594,0.030381791,0.015012017
0,0,0.39479953,0.069064505,0.3908803,0.011492855,0.121097974,0.012664773
2,2,0.28904364,0.06459385,0.50978065,0.0128269745,0.107044,0.016710922
5,5,0.015561733,0.011351864,0.018318374,0.026263835,0.014410388,0.91409385
2,2,0.29716715,0.08502787,0.5292801,0.030050635,0.02794319,0.030531054
0,0,0.7409289,0.0180345,0.20369992,0.010233325,0.01202902,0.015074345
4,1,0.017186953,0.61059445,0.022254184,0.018152755,0.31921825,0.012593427
5,5,0.02112494,0.023024097,0.031958796,0.034738895,0.023026798,0.8661265
2,0,0.7167189,0.021602077,0.23261313,0.007134931,0.012396441,0.009534554
3,3,0.01033329,0.012999745,0.014328988,0.82943034,0.045476858,0.08743074
4,4,0.017467087,0.062929146,0.030174857,0.021246998,0.8586081,0.009573771
0,0,0.65474224,0.020094104,0.27537048,0.010894345,0.015250862,0.023648005
0,2,0.37665603,0.02612756,0.557454,0.009234088,0.013888346,0.016639955
3,3,0.007296496,0.010128655,0.00924787,0.92395973,0.025213648,0.02415357
3,3,0.011192156,0.008678269,0.018483216,0.9234815,0.01675888,0.021405937
1,1,0.0142102875,0.902427,0.019923234,0.011585315,0.042199474,0.00965453
4,4,0.020617073,0.17333786,0.01966132,0.020428121,0.752091,0.013864559
0,2,0.37975988,0.030005505,0.54911137,0.012625746,0.017399106,0.011098367
2,2,0.18139434,0.025432618,0.71340024,0.03004097,0.035857823,0.013874045
4,4,0.01198795,0.07382785,0.014210805,0.019915424,0.8712387,0.008819281
0,0,0.7506005,0.024700388,0.17507352,0.012939971,0.01652475,0.020160807
