True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
1,1,0.044898212,0.46552634,0.41567126,0.023600448,0.03312593,0.017177839
4,4,0.00976405,0.019398859,0.012336014,0.017716784,0.9190435,0.021740856
1,1,0.011930385,0.914021,0.021401316,0.01609541,0.025620524,0.010931317
5,5,0.02258345,0.028754588,0.031559117,0.054758526,0.0850092,0.77733517
3,3,0.004519703,0.015406523,0.008843185,0.92522216,0.033074416,0.012934004
5,5,0.010115756,0.007519575,0.011823348,0.017002482,0.013373272,0.94016564
5,5,0.016934393,0.013351645,0.018790925,0.03337644,0.02853718,0.88900936
0,2,0.10631186,0.017844826,0.81438893,0.014515199,0.021216244,0.025723042
1,0,0.46089393,0.10602297,0.37145832,0.011799547,0.031559683,0.018265544
2,0,0.5141217,0.027260112,0.4310422,0.00870961,0.009747401,0.009119022
5,5,0.016865438,0.021140948,0.0398795,0.043633435,0.027152177,0.8513286
3,3,0.0066642147,0.010863615,0.016668014,0.93733853,0.012443146,0.016022412
0,2,0.367164,0.024887018,0.5719113,0.010201206,0.012789688,0.013046895
4,4,0.010576313,0.036526605,0.019901527,0.020943366,0.8858602,0.026192028
4,4,0.025408808,0.12752444,0.0662113,0.04024452,0.7170138,0.023597147
2,0,0.72559536,0.013821334,0.22652397,0.0061740475,0.015802171,0.012083139
3,3,0.0080214795,0.0138124395,0.01331956,0.9421561,0.009129543,0.013560902
3,3,0.010260805,0.011709963,0.014945081,0.9263533,0.009749916,0.026980981
4,4,0.009815764,0.038443938,0.016308667,0.030402634,0.8792209,0.025808131
5,5,0.009835217,0.010534615,0.015741983,0.05935268,0.023636656,0.8808988
2,2,0.15249881,0.017441822,0.77018934,0.025951076,0.011911027,0.022007994
4,4,0.0064519746,0.028363409,0.008892693,0.01580853,0.9249399,0.015543513
5,5,0.017234383,0.011030589,0.017862884,0.023140442,0.020797003,0.9099347
0,0,0.8083851,0.013518864,0.14359847,0.0080434615,0.012839578,0.013614562
4,4,0.006384914,0.33921555,0.015022425,0.027145455,0.5874586,0.024773085
3,3,0.007275972,0.018621843,0.013911184,0.9351813,0.010496282,0.014513353
1,3,0.0059888805,0.049399585,0.017365638,0.83639985,0.053605758,0.037240274
3,3,0.0048314827,0.01723419,0.010814976,0.94152486,0.012489062,0.013105449
3,3,0.006777861,0.01390975,0.012796475,0.944269,0.009169011,0.0130779715
4,4,0.02705337,0.16263323,0.027985577,0.01917301,0.75361645,0.009538378
4,4,0.014317987,0.103900045,0.04137788,0.018975135,0.81342924,0.007999766
4,4,0.013650149,0.26396385,0.058662977,0.034587607,0.6222785,0.0068568927
4,4,0.00650849,0.08849815,0.02279037,0.21006006,0.6364628,0.035680126
0,0,0.83501756,0.04072821,0.089674816,0.008636577,0.012799024,0.013143856
0,0,0.8392446,0.019598283,0.11421372,0.007250343,0.009598281,0.010094787
3,3,0.011394198,0.16163363,0.032022867,0.7438831,0.03239071,0.01867551
1,1,0.013229402,0.9153721,0.01536566,0.015517376,0.028642386,0.011873057
4,4,0.007941195,0.045572206,0.0108127305,0.014504297,0.90535396,0.015815543
1,1,0.010682305,0.90555084,0.018178688,0.009580946,0.04900475,0.007002554
3,3,0.016653765,0.02743156,0.037547894,0.88871545,0.011174428,0.018476851
0,2,0.22575425,0.019604603,0.7040751,0.011905609,0.021673016,0.016987365
2,4,0.014864765,0.4065777,0.050044544,0.036557704,0.4792739,0.012681387
2,2,0.07226243,0.033949323,0.824665,0.0272631,0.027106136,0.014753996
0,0,0.7828565,0.011357032,0.17814519,0.00697037,0.009095092,0.011575894
0,0,0.8275685,0.011157512,0.13213214,0.0076944083,0.008955759,0.01249174
5,5,0.0131165935,0.0076413983,0.019262843,0.01857796,0.015263395,0.9261378
1,1,0.020929517,0.82556003,0.07166738,0.010221647,0.06192364,0.009697866
5,5,0.014269152,0.012828374,0.02269199,0.040288668,0.028300118,0.88162166
4,4,0.011450105,0.047916163,0.023538766,0.021949697,0.8847226,0.010422587
5,5,0.06908231,0.06527334,0.08099715,0.14681086,0.091094024,0.5467423
5,5,0.012763722,0.011275445,0.01860799,0.023127675,0.020037895,0.91418725
5,4,0.017172584,0.02409925,0.022164343,0.03832566,0.73679996,0.16143824
4,2,0.05758855,0.3207085,0.47449905,0.077912405,0.053414345,0.015877176
1,1,0.09526444,0.8004803,0.051322132,0.015496582,0.024813177,0.012623396
2,0,0.7622717,0.01870864,0.19215776,0.007451283,0.008417341,0.010993264
1,1,0.037068617,0.8799599,0.03200113,0.011735937,0.030205842,0.009028615
3,3,0.006764301,0.011455098,0.012325635,0.9458648,0.009251114,0.014339062
3,4,0.015755536,0.27663007,0.098006755,0.24214734,0.3333849,0.03407536
5,5,0.032328904,0.027350627,0.066161826,0.18645476,0.0474018,0.6403021
1,1,0.013792292,0.9075431,0.02179032,0.022897087,0.02259681,0.011380384
2,2,0.17332092,0.067764856,0.5850488,0.03119995,0.0954067,0.047258858
4,4,0.0093438905,0.22925436,0.012450735,0.015926337,0.7206771,0.012347624
3,3,0.009033495,0.011295913,0.019594599,0.93346506,0.008810615,0.017800288
1,0,0.5156799,0.02623149,0.43105945,0.007830578,0.009791945,0.009406627
2,2,0.058525983,0.043304563,0.72891104,0.022761218,0.12469649,0.021800663
1,1,0.30946383,0.5421557,0.080595925,0.020740291,0.024946474,0.022097852
0,0,0.59879875,0.021705676,0.3471297,0.009416617,0.010351148,0.012598126
2,0,0.7281282,0.012241758,0.22614995,0.008412851,0.0077886777,0.01727852
3,3,0.0066534523,0.013066791,0.012142732,0.9367922,0.014187629,0.017157212
