True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
4,4,0.007650605,0.012323417,0.012634255,0.014082001,0.94400907,0.0093007395
0,0,0.6849442,0.015059951,0.27946106,0.0055801882,0.009320571,0.005634065
3,3,0.004179371,0.006696378,0.008526002,0.95683646,0.012864723,0.010897069
5,5,0.0060896655,0.007309052,0.009545778,0.010850936,0.013884344,0.9523201
1,1,0.0075796763,0.92065674,0.012347554,0.01119654,0.037969742,0.010249757
2,2,0.29604104,0.011760947,0.6591888,0.008471303,0.012610605,0.011927292
3,3,0.0044790315,0.006488336,0.0067651127,0.9611406,0.010121279,0.011005704
0,0,0.633963,0.008504521,0.33274916,0.0069442266,0.00810461,0.009734468
0,4,0.02229858,0.21188438,0.046341494,0.014880481,0.69366246,0.010932623
1,1,0.012738603,0.534948,0.03486758,0.017180976,0.3903031,0.009961695
3,3,0.004818343,0.005523828,0.008392943,0.95864,0.011352008,0.011272887
4,4,0.008246044,0.010223465,0.010931726,0.024676157,0.93120825,0.014714342
0,0,0.7992479,0.008865956,0.17036474,0.005328451,0.0074984534,0.008694464
0,2,0.09643695,0.039492063,0.80160475,0.036700577,0.01953544,0.0062302114
3,3,0.004439968,0.005965176,0.007643756,0.95433265,0.014274222,0.0133442655
1,1,0.0112680225,0.9469353,0.013094203,0.006443419,0.015026321,0.0072328295
2,2,0.05907661,0.10099505,0.5032218,0.053713024,0.26928577,0.013707755
4,4,0.025579698,0.011847981,0.02727364,0.010786877,0.9151893,0.009322489
5,5,0.005569553,0.008867697,0.008273682,0.009830832,0.013547962,0.9539102
4,4,0.007478041,0.0074343313,0.00998222,0.016751703,0.9472474,0.011106263
4,4,0.008407027,0.038139436,0.011202771,0.013239557,0.92248034,0.0065307776
3,3,0.004021915,0.00892887,0.008642391,0.9441435,0.02646155,0.0078017884
3,3,0.004467665,0.008675382,0.0076035243,0.95786214,0.01237475,0.009016458
0,0,0.6847845,0.008642196,0.28314972,0.005820143,0.0076733665,0.009930042
4,4,0.043506503,0.15995966,0.10458114,0.015800374,0.6690598,0.007092552
3,3,0.0037272666,0.00841455,0.0078996355,0.9479703,0.022815486,0.0091728
2,2,0.14420652,0.010469872,0.7745707,0.024188554,0.022171741,0.02439258
0,0,0.83200765,0.007951055,0.13783419,0.00510988,0.008798926,0.008298308
2,0,0.59722567,0.0098200375,0.3696848,0.006617964,0.008839116,0.0078124274
3,3,0.0048475247,0.0052196477,0.007572607,0.9561533,0.011679226,0.014527645
5,5,0.0070652915,0.014020879,0.010486197,0.010949535,0.013010417,0.94446766
5,5,0.00579401,0.008097269,0.009639878,0.014282139,0.0129476385,0.9492391
5,5,0.0049387263,0.007695951,0.005994893,0.008212828,0.0105906,0.96256703
4,4,0.009639332,0.055606984,0.015438662,0.016593013,0.88769186,0.015030171
1,1,0.033990882,0.8903979,0.043036167,0.013234539,0.008952311,0.010388201
5,5,0.008728217,0.011058471,0.013100293,0.033143196,0.020091433,0.9138783
4,4,0.007053707,0.0073980256,0.018557653,0.02778838,0.9242697,0.014932569
4,4,0.010772565,0.022358531,0.028412841,0.032447796,0.8740282,0.031980157
5,5,0.008347625,0.009896416,0.008798974,0.0154569205,0.015813854,0.9416863
1,2,0.13014367,0.014005085,0.77715,0.013937339,0.058594827,0.006169087
5,5,0.0050874567,0.0072900583,0.008206424,0.010881072,0.011471717,0.95706326
5,5,0.006755639,0.009138266,0.00966262,0.017900413,0.027734714,0.9288084
1,1,0.013778585,0.9471812,0.014451599,0.0064657656,0.0104263285,0.0076966
0,0,0.6907719,0.008604423,0.2780888,0.005492957,0.008808823,0.008233097
3,3,0.010416888,0.13316175,0.022618204,0.7934998,0.02160588,0.018697392
3,3,0.0040792134,0.005139538,0.007476497,0.95673156,0.015596519,0.010976699
2,0,0.76854,0.008049139,0.20234907,0.0046326155,0.00944867,0.0069805128
1,1,0.006907671,0.90738094,0.012798715,0.0120676905,0.05093704,0.009908013
2,0,0.63800865,0.008566517,0.32715383,0.0064769434,0.0077109723,0.012083055
1,1,0.0075894548,0.9366978,0.014408258,0.007522165,0.028162168,0.005620213
4,4,0.0091036465,0.009189014,0.020196594,0.01633541,0.9390236,0.006151628
5,5,0.006488069,0.008339959,0.012360327,0.009376511,0.015925381,0.9475099
2,2,0.28055963,0.019607209,0.6712076,0.0077459756,0.010189907,0.010689727
3,1,0.014436318,0.39860407,0.14104377,0.11535465,0.29392207,0.036639184
4,2,0.3219355,0.011945231,0.6241926,0.010041581,0.024411775,0.007473308
2,2,0.105276264,0.40124005,0.44728202,0.018163584,0.012782969,0.015255178
1,1,0.011970335,0.6354103,0.032923337,0.18450774,0.123133436,0.012054847
2,3,0.03453957,0.049712237,0.32544687,0.5020939,0.07508368,0.013123733
0,0,0.704061,0.009201648,0.2619471,0.00535475,0.0075507383,0.011884758
2,2,0.30013335,0.009888546,0.6540139,0.00875151,0.013639586,0.013573151
5,5,0.0068352832,0.01066784,0.011364524,0.013274297,0.015113608,0.94274443
2,0,0.52422583,0.008617537,0.42846456,0.0070026643,0.019944815,0.011744551
4,4,0.010389988,0.012661574,0.011449219,0.013893638,0.94080544,0.010800124
0,2,0.15296945,0.015986959,0.76773673,0.014615298,0.03818798,0.010503534
5,5,0.0046068705,0.009548734,0.0074618743,0.016640255,0.012014577,0.9497277
1,1,0.009457563,0.952117,0.012140828,0.007422297,0.009203612,0.009658742
3,3,0.004684079,0.0056394916,0.0078060357,0.9588146,0.011002524,0.0120531265
0,0,0.7709634,0.0066139195,0.19806774,0.0060356865,0.008128162,0.010191157
4,1,0.013042663,0.80450904,0.031340044,0.042912964,0.10139785,0.0067973738
1,1,0.008063535,0.95341873,0.008523529,0.008011595,0.012800142,0.009182395
2,2,0.34725863,0.010575845,0.5972795,0.010100048,0.015982037,0.018803965
0,1,0.0064329244,0.92984664,0.013200166,0.010443048,0.032990754,0.0070863576
2,2,0.1454584,0.017823752,0.72832984,0.011454046,0.085331194,0.011602814
4,4,0.01294453,0.03002007,0.018033473,0.01935522,0.90111107,0.018535623
0,0,0.7711807,0.009321845,0.19558613,0.006042736,0.007934532,0.009934079
3,3,0.006263206,0.011291369,0.021379225,0.9134769,0.038379952,0.009209359
1,1,0.0150756,0.9425957,0.01770623,0.0053685023,0.0128586665,0.0063952985
1,1,0.009434868,0.92557395,0.015946839,0.0062797014,0.03702496,0.005739674
5,5,0.009806609,0.012781907,0.015492362,0.029398138,0.021460982,0.91106004
3,3,0.0052353665,0.006047655,0.009676948,0.9425116,0.019032449,0.017495923
1,1,0.012946767,0.95040745,0.012743747,0.007808647,0.007209125,0.008884255
3,3,0.0041051283,0.005479485,0.007044483,0.95979685,0.010131772,0.013442331
0,0,0.72385603,0.008653595,0.23999372,0.006130773,0.014427584,0.0069383425
4,4,0.006730354,0.034552142,0.010025646,0.016312003,0.9250634,0.0073165065
5,5,0.008508232,0.012123738,0.017551988,0.01368458,0.021592293,0.9265391
2,1,0.24711475,0.42379326,0.27893442,0.011571156,0.031105109,0.007481273
1,1,0.019226402,0.93942565,0.016685035,0.007184115,0.009305251,0.008173489
0,0,0.7153736,0.007609736,0.2550283,0.005613206,0.0077163666,0.00865877
5,5,0.005807132,0.007130313,0.011005475,0.017972615,0.018707477,0.93937707
2,0,0.7835434,0.012724867,0.18569364,0.0048361802,0.007143373,0.00605856
