True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
5,5,0.010151117,0.011131946,0.014863466,0.021432014,0.042035647,0.9003858
1,1,0.01980672,0.6128011,0.06703086,0.016279235,0.27274027,0.011341818
1,1,0.014208511,0.903792,0.02168637,0.0117654875,0.038959157,0.009588518
4,4,0.02426435,0.047027625,0.030073915,0.031626884,0.843907,0.02310013
4,3,0.08636255,0.07730773,0.16285613,0.52084506,0.13992843,0.012700108
5,5,0.014733539,0.0096198935,0.013672039,0.017438067,0.031527363,0.9130091
1,1,0.019158404,0.87590545,0.036658954,0.010091335,0.04843675,0.009749139
2,2,0.18811736,0.13613248,0.56442887,0.01976048,0.081150234,0.010410609
2,4,0.020552032,0.053253293,0.060311526,0.01682742,0.82866013,0.020395577
1,3,0.008422168,0.0146134915,0.014006413,0.8850523,0.05217351,0.02573208
2,0,0.68645096,0.016060319,0.25914618,0.014315314,0.012854303,0.011172907
2,2,0.19854662,0.03414708,0.68235576,0.018867292,0.042721935,0.023361336
1,2,0.25006145,0.26063165,0.427104,0.01242563,0.039920855,0.009856419
4,4,0.015768182,0.04501804,0.024847409,0.019899966,0.8400561,0.054410275
5,5,0.019541657,0.012263791,0.017512046,0.015649917,0.040715687,0.894317
2,0,0.51624864,0.027662909,0.41245335,0.016687283,0.016830973,0.010116833
0,0,0.66698164,0.031923257,0.26136833,0.01362889,0.015575804,0.010522134
1,1,0.013420218,0.8582667,0.028053237,0.014603953,0.07603811,0.009617789
0,0,0.48478022,0.039992444,0.41758367,0.01306838,0.0339268,0.010648535
4,4,0.019926667,0.14596994,0.03239293,0.067141786,0.68842655,0.046142146
2,2,0.29394376,0.15925372,0.47537947,0.017579751,0.041560534,0.012282755
0,0,0.65070087,0.0906267,0.2237052,0.011444414,0.014949084,0.008573776
1,1,0.0214841,0.86368406,0.04102484,0.010029119,0.056432024,0.0073458273
4,4,0.018085534,0.36755836,0.04139489,0.02063563,0.53935754,0.012968087
3,3,0.0121332295,0.016127005,0.030690879,0.8556176,0.06683454,0.018596863
4,4,0.014183931,0.04112686,0.02072321,0.01791179,0.8900103,0.016043875
3,3,0.01591628,0.009045886,0.019328173,0.92241204,0.020558236,0.012739462
5,5,0.033613052,0.04044656,0.050645236,0.046076756,0.07335967,0.7558587
4,4,0.041219197,0.10248686,0.07994859,0.06896404,0.67209774,0.035283525
0,0,0.7883052,0.033953525,0.1449738,0.011310023,0.010559917,0.010897535
2,2,0.15510687,0.14869529,0.59122753,0.024888678,0.07075976,0.009321806
1,1,0.012799558,0.84041846,0.027392106,0.013448251,0.09570345,0.010238274
5,5,0.033230066,0.029320138,0.032591127,0.05286223,0.06601893,0.7859775
1,1,0.017137319,0.8853939,0.029937156,0.015389067,0.039626155,0.012516409
2,2,0.1980603,0.35712078,0.36342597,0.022726268,0.04218371,0.016482966
0,0,0.78607684,0.042786043,0.139026,0.010643523,0.01073241,0.010735137
3,3,0.0089465445,0.008006475,0.014051394,0.9392603,0.017523786,0.012211433
3,3,0.008890185,0.0078831315,0.018141259,0.9367595,0.014603537,0.013722449
3,3,0.011871335,0.010032994,0.014264758,0.9146416,0.027200546,0.021988766
2,0,0.789854,0.022075513,0.15404461,0.012501911,0.010583974,0.010939891
5,5,0.014114158,0.011468472,0.01721265,0.022297662,0.029869532,0.9050376
5,5,0.010262318,0.011233189,0.018415986,0.016277771,0.047731433,0.89607924
3,3,0.009410676,0.010616261,0.014613516,0.92059255,0.024287492,0.020479467
4,5,0.021795452,0.033721473,0.062055215,0.11196717,0.36582726,0.4046334
5,5,0.010263248,0.009212687,0.011617136,0.0143790515,0.027905375,0.9266225
5,5,0.019160694,0.025381548,0.02096827,0.02880201,0.26929295,0.63639456
2,4,0.019319208,0.101323016,0.07225612,0.019280672,0.77374196,0.01407898
5,5,0.009630928,0.009581948,0.012168134,0.013265963,0.027568229,0.9277847
0,1,0.01866516,0.86062163,0.034598716,0.011783901,0.065931,0.008399689
2,1,0.11139151,0.55142415,0.22636819,0.015212398,0.08840859,0.007195212
0,0,0.61569774,0.041297197,0.30507737,0.012430676,0.015821125,0.009675819
0,0,0.77315336,0.01919202,0.1740944,0.012712725,0.010670014,0.010177525
1,1,0.07829831,0.68989915,0.13769257,0.014961707,0.072103225,0.007045052
4,1,0.011781323,0.48910457,0.030526472,0.019525403,0.42465287,0.024409384
1,1,0.018912373,0.9040398,0.020398183,0.0114502255,0.03409909,0.011100252
3,3,0.016218213,0.07840553,0.02439156,0.69638246,0.16849448,0.016107725
3,3,0.011925592,0.010522938,0.016489713,0.9189048,0.023251295,0.018905774
0,0,0.7443481,0.017350843,0.20290177,0.011686215,0.013514067,0.010198954
2,0,0.77889204,0.021562893,0.16354688,0.011640073,0.014726714,0.009631388
2,2,0.4114093,0.022677425,0.516547,0.018684873,0.017041983,0.013639448
4,4,0.013649816,0.06273396,0.017704165,0.017967336,0.8608059,0.027138835
2,2,0.1488304,0.02013854,0.76475555,0.027180992,0.023721192,0.015373344
4,4,0.08072779,0.2879925,0.15918687,0.020796064,0.43648595,0.014810744
2,0,0.6985564,0.04533812,0.2213599,0.0121463975,0.013547837,0.009051357
5,5,0.035143126,0.03303289,0.08705179,0.2961111,0.05522252,0.49343854
0,0,0.8037999,0.01853428,0.14254771,0.012285424,0.011862762,0.01096987
3,3,0.008291711,0.0067317276,0.013359427,0.9397676,0.017765122,0.014084393
3,3,0.10682524,0.096277066,0.18172762,0.4255885,0.17091784,0.018663706
5,5,0.026772903,0.020754686,0.025182465,0.053911205,0.08154481,0.79183394
3,4,0.017961647,0.059414744,0.08210569,0.08187428,0.6887123,0.06993136
3,3,0.008845109,0.009441767,0.013746929,0.9321055,0.024761416,0.01109928
1,1,0.079047106,0.8058427,0.054270864,0.011771803,0.038304366,0.010763152
0,2,0.4416168,0.023677345,0.49090308,0.017722892,0.015685685,0.010394088
5,5,0.014832469,0.012026733,0.015148253,0.02791573,0.027027292,0.90304947
0,0,0.74242467,0.027329694,0.19726668,0.011278661,0.011056225,0.010643976
5,5,0.019660993,0.013951517,0.02629693,0.02920292,0.04783508,0.86305267
3,3,0.009887028,0.014062428,0.017734727,0.9005839,0.033409853,0.024321986
4,4,0.012091751,0.049396634,0.016965821,0.01593965,0.8844924,0.021113832
0,0,0.502419,0.03732268,0.41818598,0.012797992,0.018043831,0.011230515
1,1,0.017324155,0.90586215,0.022763817,0.012055699,0.033631552,0.008362653
5,5,0.008902967,0.010749522,0.012711882,0.01825297,0.034281272,0.91510147
4,4,0.012971906,0.04510851,0.021696152,0.02013728,0.870744,0.029342294
4,4,0.01895723,0.08270258,0.033759464,0.016654924,0.817963,0.02996275
0,0,0.57791203,0.023437679,0.35743454,0.015173306,0.0155773675,0.010465108
3,3,0.00805397,0.009961747,0.011921837,0.9296809,0.02693084,0.013450712
3,3,0.00986716,0.01110411,0.015162674,0.9264214,0.024931714,0.012512923
1,1,0.02419241,0.49605057,0.045352064,0.029735904,0.3641071,0.04056197
0,0,0.5835941,0.028307654,0.34720528,0.01555937,0.016780073,0.0085535655
4,4,0.011964194,0.024592027,0.016845524,0.026801327,0.87931,0.04048693
1,1,0.20085722,0.68315697,0.061425947,0.012909915,0.028288705,0.013361265
