True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
0,0,0.694339,0.039019078,0.21767962,0.011194596,0.024678603,0.013089069
2,1,0.04616463,0.74667835,0.14243408,0.017741319,0.03860979,0.008371873
5,5,0.017354667,0.0076585305,0.01865625,0.023321463,0.015727026,0.9172821
0,2,0.19323136,0.023626966,0.6797947,0.014244468,0.06913466,0.019967772
4,4,0.023109665,0.25245205,0.08117672,0.021932721,0.61000615,0.011322642
4,4,0.03219738,0.29992846,0.13389319,0.025940862,0.4826408,0.02539929
1,1,0.023336764,0.6391451,0.04823017,0.024403626,0.25407985,0.01080448
3,3,0.013207779,0.010666806,0.012220682,0.8946023,0.017970944,0.051331576
3,3,0.00947609,0.012014155,0.009773281,0.93021035,0.014407743,0.024118353
2,0,0.4519448,0.023617685,0.395967,0.049913976,0.049168725,0.029387852
0,2,0.24950625,0.03229877,0.6088539,0.014785802,0.057323053,0.03723221
3,3,0.013941682,0.028289005,0.01627874,0.7910129,0.11395849,0.036519233
3,3,0.012193871,0.011937221,0.011939423,0.9156492,0.014378166,0.033902146
0,0,0.7677093,0.03998568,0.13719968,0.010341748,0.022533335,0.022230236
3,3,0.010562721,0.01303978,0.009211523,0.9080586,0.02812035,0.031007035
2,0,0.79680985,0.020531356,0.1271252,0.011403687,0.024279576,0.019850373
1,0,0.43160045,0.39265063,0.11561893,0.018009473,0.029009331,0.0131111955
4,1,0.03640804,0.48248136,0.07036861,0.029111456,0.36530444,0.016326183
2,2,0.2772159,0.041400574,0.4639993,0.014897405,0.060775705,0.1417111
3,3,0.017620375,0.11686822,0.031009868,0.6799644,0.13649848,0.01803867
3,3,0.009855982,0.013479711,0.0104530575,0.8954418,0.034227546,0.036541924
5,5,0.03608083,0.036779813,0.055109393,0.047287025,0.20978957,0.61495334
1,4,0.021808377,0.38297397,0.07176774,0.025018238,0.48734012,0.011091576
5,2,0.0912604,0.081490636,0.35682163,0.1404347,0.072677635,0.25731498
1,1,0.036746237,0.516245,0.1928879,0.028920026,0.20914316,0.016057614
1,0,0.42469406,0.28029367,0.17212263,0.02284834,0.07271388,0.027327405
1,1,0.031393096,0.82828563,0.07562603,0.013179518,0.04029313,0.011222528
1,1,0.018233996,0.59913546,0.03072785,0.031059735,0.28668043,0.03416256
5,5,0.02280404,0.011414499,0.02617909,0.03392476,0.024831444,0.88084626
2,2,0.13013309,0.065361254,0.73112404,0.0208797,0.04010375,0.012398103
