True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
1,1,0.028597515,0.7747584,0.1357387,0.01706307,0.037649523,0.0061929026
4,4,0.0075769513,0.0155713335,0.012169654,0.019697381,0.93436515,0.010619436
1,1,0.023424845,0.8772282,0.05445229,0.010831242,0.02767143,0.0063919723
5,4,0.018648138,0.07610977,0.022410557,0.027815552,0.73341954,0.12159644
3,3,0.007458522,0.02118953,0.010683065,0.835797,0.11497852,0.009893346
5,5,0.0070866845,0.010617601,0.016097171,0.01076434,0.017010022,0.9384241
5,5,0.0055373004,0.010762974,0.007098906,0.017718015,0.012764877,0.94611794
0,2,0.16592534,0.040545203,0.4509106,0.020106256,0.311303,0.011209585
1,2,0.20692298,0.06796784,0.6526085,0.008667634,0.057257727,0.0065752943
2,2,0.21109699,0.09693393,0.6487595,0.009868377,0.026452223,0.0068889908
5,5,0.009393223,0.019144163,0.021255095,0.023252329,0.013349493,0.9136057
3,3,0.010815244,0.016009403,0.024653776,0.91324717,0.019312168,0.015962264
0,2,0.1270334,0.021078741,0.7725742,0.017025966,0.04742,0.014867739
4,4,0.011486087,0.043242782,0.015038984,0.0443377,0.8716951,0.014199355
4,4,0.04533119,0.09303295,0.13785791,0.012969373,0.7019161,0.008892404
2,0,0.58034414,0.020756356,0.3602284,0.0064348974,0.024596563,0.0076396046
3,3,0.008774964,0.01695457,0.0145210065,0.92903775,0.011138399,0.019573353
3,3,0.008064797,0.012250373,0.009377002,0.9280599,0.014750153,0.02749778
4,4,0.008194284,0.07857656,0.035889145,0.07373193,0.7522712,0.05133696
5,5,0.008723726,0.009975343,0.01883943,0.05754993,0.0085058855,0.89640564
2,2,0.17262495,0.022216368,0.756486,0.019225711,0.011913351,0.01753365
4,4,0.010553888,0.02990057,0.015137618,0.016751807,0.9212093,0.006446889
5,5,0.0054442515,0.02085098,0.012256578,0.047574766,0.087774,0.8260994
0,0,0.86703223,0.019924704,0.08666908,0.0071417727,0.011883106,0.0073491037
4,4,0.007457987,0.13573956,0.024133094,0.010581191,0.81140184,0.010686247
3,3,0.029680397,0.23490871,0.10892348,0.52197564,0.08982499,0.014686802
1,4,0.011547196,0.10399824,0.061322402,0.11608985,0.68979776,0.017244525
3,3,0.006750058,0.025266353,0.0127219735,0.9065663,0.014381704,0.03431363
3,3,0.0068688504,0.013038772,0.009789138,0.9361632,0.02302853,0.01111151
4,0,0.48592046,0.047727663,0.2321945,0.0137452,0.21125035,0.009161867
4,4,0.008038063,0.045364574,0.027610961,0.05755799,0.85356706,0.00786141
4,4,0.008071821,0.11840539,0.024477243,0.03595708,0.80600333,0.007085048
4,4,0.01281767,0.07352412,0.061006926,0.07912602,0.7665322,0.0069930856
0,0,0.8632909,0.022842078,0.089019865,0.0063303467,0.011526308,0.006990539
0,0,0.73307097,0.027052088,0.2169078,0.0066172075,0.008173666,0.008178231
3,3,0.0126719605,0.17493317,0.04493256,0.68396854,0.052140106,0.03135367
1,1,0.020542301,0.9151373,0.025585055,0.0075820526,0.019139456,0.012013862
4,4,0.009502244,0.018454129,0.01357373,0.015709896,0.9302184,0.012541677
1,1,0.014216151,0.8628894,0.03933917,0.009068546,0.063521676,0.010965084
3,2,0.07774624,0.07068492,0.48694712,0.27976853,0.06931478,0.015538382
0,2,0.13712703,0.019218063,0.752685,0.052744836,0.025149567,0.013075587
2,4,0.025692914,0.39142683,0.102819175,0.012625816,0.46091577,0.006519441
2,2,0.064512715,0.08718832,0.59723115,0.03247681,0.20939718,0.009193841
0,0,0.7962335,0.014194342,0.16358988,0.008642207,0.0110697085,0.006270364
0,0,0.8613163,0.020772902,0.080984555,0.009668224,0.019102208,0.008155739
5,5,0.013894037,0.009885193,0.026176045,0.013048915,0.0119930785,0.9250028
1,2,0.07066315,0.23508194,0.5703882,0.014168827,0.055572335,0.054125514
5,5,0.0060739685,0.008755031,0.014146576,0.13868283,0.013965053,0.8183765
4,4,0.026269965,0.07435852,0.19337024,0.024210045,0.672015,0.009776207
5,3,0.015215362,0.022772036,0.026451936,0.60839397,0.018473778,0.30869293
5,5,0.0120913135,0.013491478,0.032581672,0.015757823,0.022373429,0.9037043
5,4,0.017881488,0.050761353,0.017611025,0.02361279,0.7656139,0.1245194
4,1,0.016067626,0.45694295,0.09936133,0.092767715,0.3147772,0.02008322
1,1,0.3371032,0.45334592,0.1668844,0.0075437743,0.023928756,0.011194062
2,0,0.508299,0.028844096,0.43689758,0.007159959,0.011973618,0.0068257567
1,1,0.05550308,0.7776915,0.08212204,0.009021284,0.06682756,0.008834496
3,3,0.0074193357,0.013215219,0.009544367,0.9380118,0.013046574,0.018762693
3,4,0.026546335,0.16284941,0.20851684,0.24313597,0.34430915,0.014642225
5,5,0.0074928463,0.012762339,0.015557145,0.05556846,0.00725357,0.90136564
1,1,0.013898556,0.793955,0.029370062,0.03561781,0.11561855,0.01154003
2,2,0.18241121,0.01788923,0.6819868,0.03036139,0.06855985,0.018791517
4,4,0.009467566,0.11128255,0.015923668,0.013237235,0.8413248,0.008764285
3,3,0.0065674153,0.014122861,0.017294012,0.925573,0.023531027,0.012911718
1,2,0.17599954,0.10221828,0.63717145,0.011237368,0.06741701,0.0059563853
2,4,0.018848035,0.054571584,0.14934516,0.035565533,0.7283011,0.0133684855
1,0,0.8146507,0.08297605,0.06514724,0.009613066,0.015553782,0.012059199
0,2,0.36585435,0.045068007,0.54683954,0.008349782,0.020520167,0.013368138
2,0,0.62768805,0.014751866,0.32269427,0.0073703956,0.019970287,0.007525109
3,3,0.0063170274,0.011246755,0.010600244,0.9360737,0.017926661,0.01783557
0,0,0.7332061,0.024060544,0.2140471,0.0071163615,0.016281266,0.005288607
2,0,0.7650548,0.023986852,0.18730257,0.0063845557,0.008099263,0.009172011
5,5,0.0061526885,0.0067897243,0.008349593,0.018141516,0.007237142,0.9533293
0,0,0.84730446,0.011031895,0.11038014,0.010345978,0.011294144,0.009643378
1,1,0.016210765,0.8270516,0.048996396,0.020626314,0.07646655,0.010648414
2,2,0.11870444,0.024033427,0.78901833,0.025926456,0.022375647,0.01994161
2,2,0.23451541,0.01919038,0.68581885,0.02268452,0.021994712,0.015796063
5,2,0.19324924,0.12645596,0.44850025,0.08230393,0.0168729,0.13261768
5,5,0.045575798,0.14226933,0.057485644,0.029934853,0.08746116,0.63727325
3,3,0.0067225806,0.011838442,0.0100762285,0.9384652,0.014115324,0.018782223
1,4,0.017174985,0.18206109,0.10312587,0.073735364,0.61648655,0.0074161272
0,0,0.7435448,0.019624539,0.21396764,0.006394727,0.0083358325,0.008132473
1,1,0.01253974,0.8407928,0.061400905,0.013688793,0.05915547,0.012422296
0,0,0.676005,0.028056623,0.26871452,0.005236992,0.012848321,0.00913851
0,2,0.30981684,0.015830722,0.63148874,0.015169553,0.016055135,0.011638988
0,0,0.51958126,0.011287921,0.43502146,0.011858698,0.012306151,0.009944485
3,3,0.008060633,0.018324364,0.011340012,0.93089825,0.02175513,0.0096216155
2,0,0.7148883,0.06941955,0.19450724,0.0052082236,0.008166122,0.007810537
2,2,0.25715432,0.1257042,0.4255068,0.016915051,0.023708759,0.15101089
4,4,0.01858602,0.14474766,0.027188377,0.014450473,0.7853083,0.009719135
2,0,0.4762955,0.015476997,0.4700897,0.011477953,0.018103551,0.008556403
