True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
5,5,0.0063362257,0.0056207227,0.008958151,0.010071444,0.011442652,0.95757085
1,1,0.011662672,0.87497914,0.03972553,0.010751911,0.05923271,0.003647979
1,1,0.007571143,0.81848705,0.018096121,0.01328588,0.13585661,0.0067032482
4,4,0.0112558445,0.015799284,0.018332448,0.0073483195,0.93176264,0.015501405
4,4,0.07045807,0.0373195,0.29789847,0.03130692,0.51487994,0.04813717
5,5,0.008478977,0.004942657,0.01057161,0.010282752,0.00936973,0.95635426
1,1,0.037303474,0.7918503,0.09902965,0.016879842,0.051033504,0.00390319
2,2,0.44387507,0.033734612,0.4504499,0.016014514,0.047402285,0.008523536
2,4,0.01786739,0.018280365,0.037848487,0.0062599075,0.9089395,0.010804377
1,1,0.007760726,0.41369882,0.03411456,0.40918657,0.11175171,0.023487618
2,0,0.66262174,0.013694403,0.2884162,0.009682406,0.014448819,0.01113645
2,2,0.1966024,0.018486151,0.72596335,0.012851064,0.03416499,0.011932019
1,1,0.03910179,0.7738444,0.14028476,0.012480868,0.02859269,0.0056954534
4,4,0.014099313,0.017251316,0.025827993,0.010696353,0.9042085,0.027916526
5,5,0.005726192,0.0057290513,0.008067124,0.011856677,0.009121868,0.95949924
2,0,0.68579954,0.012281053,0.2696931,0.013269135,0.009127365,0.009829796
0,0,0.61422706,0.014738562,0.33683023,0.012911973,0.0119424695,0.009349727
1,4,0.019020474,0.27217034,0.05220061,0.01183823,0.6380846,0.0066857045
0,0,0.48760238,0.027172321,0.43533844,0.008447722,0.03460981,0.006829378
4,4,0.010351219,0.043628383,0.045172326,0.017019521,0.8051853,0.07864325
2,2,0.39766908,0.02027283,0.54311174,0.009684465,0.012106266,0.0171556
0,0,0.6803188,0.03045468,0.2572897,0.012205391,0.011365846,0.008365582
1,1,0.01315421,0.8807495,0.05194755,0.025715753,0.02043038,0.008002614
4,4,0.0068379845,0.037800934,0.012820342,0.005190508,0.9295837,0.007766554
3,3,0.014576092,0.06768252,0.089045286,0.6039958,0.19835348,0.026346859
4,4,0.008050918,0.04489491,0.019354986,0.0038737336,0.9168642,0.0069612185
3,3,0.009388333,0.013316161,0.018935284,0.9411681,0.009271198,0.007920809
5,5,0.016850464,0.010802006,0.02752429,0.018698275,0.01806545,0.9080596
4,4,0.016178057,0.028769916,0.042072367,0.0063243974,0.8937844,0.012870904
0,0,0.48117733,0.011282725,0.4714341,0.01119701,0.009157848,0.015751015
2,3,0.04677492,0.034938052,0.12006014,0.7731275,0.012289933,0.012809464
1,1,0.0066655576,0.84781164,0.013449972,0.014379038,0.10983851,0.007855294
5,4,0.013815811,0.05885136,0.034881487,0.015778238,0.65019155,0.22648159
1,1,0.008970015,0.90308595,0.022711016,0.01337815,0.046152867,0.0057020173
2,2,0.28396755,0.14318457,0.5286506,0.014605372,0.021742845,0.007849098
0,0,0.6026068,0.02558018,0.3435928,0.009343027,0.01019987,0.008677367
3,3,0.009053314,0.009920804,0.012008633,0.95383155,0.006157028,0.00902871
3,3,0.00968749,0.010056161,0.011646299,0.95356995,0.005882813,0.009157348
3,3,0.008853843,0.0080659,0.010251176,0.9543344,0.0059161107,0.012578608
2,0,0.66892916,0.01778006,0.27480638,0.012811306,0.01530532,0.010367778
5,5,0.014348689,0.006738313,0.014064284,0.015016747,0.008988472,0.9408435
5,5,0.0118508255,0.0066282353,0.018965835,0.014520657,0.009294975,0.9387395
3,3,0.008211124,0.011443794,0.011361854,0.953104,0.007445383,0.008433808
4,2,0.07791798,0.15884256,0.41577664,0.060066313,0.17559165,0.11180492
5,5,0.006840264,0.005635984,0.009246134,0.017745256,0.0073260814,0.9532063
5,4,0.013470858,0.019925734,0.029414313,0.009838906,0.80888313,0.118467085
2,4,0.013782808,0.06739632,0.072846204,0.009709344,0.8266444,0.00962094
5,5,0.009167216,0.005832535,0.0100416355,0.008722739,0.010706284,0.95552963
0,1,0.020941509,0.67456704,0.07256483,0.0100754965,0.21610442,0.005746719
2,2,0.4312865,0.034102116,0.4949199,0.009943665,0.022825718,0.0069220574
0,0,0.6517317,0.009762099,0.30894756,0.010501903,0.0077997944,0.011256936
0,0,0.628844,0.010801961,0.32848614,0.012279811,0.008553004,0.011035049
1,1,0.006081667,0.8922242,0.019403854,0.009152242,0.06310751,0.010030532
4,4,0.006478469,0.07985036,0.015960548,0.0059164716,0.88157654,0.010217605
1,1,0.011602121,0.91610336,0.021426866,0.018081756,0.025617065,0.007168892
3,4,0.0071479795,0.19663282,0.021121064,0.11217893,0.6395265,0.02339276
3,3,0.00853594,0.010033074,0.010398541,0.9515516,0.006356515,0.013124313
0,0,0.7311375,0.016460704,0.21670017,0.012855257,0.013592698,0.0092537105
2,0,0.64645576,0.016433772,0.30287644,0.008819005,0.015332019,0.010083028
2,0,0.6197185,0.0103600025,0.3349495,0.015559776,0.00878442,0.010627902
4,4,0.011420277,0.017744238,0.020807283,0.0072942874,0.9301179,0.012616008
2,0,0.4904656,0.016158214,0.46113893,0.01421062,0.009241495,0.008785064
4,1,0.016579295,0.4673917,0.077184655,0.008274936,0.41722462,0.013344812
2,0,0.5685327,0.0137001,0.38469598,0.012627513,0.012077799,0.008365909
5,5,0.012867169,0.009000946,0.022563092,0.06685808,0.008882132,0.87982863
0,0,0.79483306,0.01357979,0.16127954,0.011421868,0.00923271,0.009653042
3,3,0.009059111,0.0093581965,0.010361241,0.95602554,0.005684408,0.009511415
3,2,0.15470223,0.034979682,0.56752014,0.050448388,0.17693336,0.015416259
5,5,0.011072751,0.0061534937,0.0128281815,0.023680909,0.01192356,0.934341
3,4,0.013898833,0.10138407,0.07443962,0.0066734413,0.7953717,0.008232344
3,3,0.0071587283,0.009231249,0.010423058,0.9576095,0.007986336,0.0075912382
1,1,0.021541765,0.89534366,0.028858557,0.012538873,0.036502678,0.0052144527
