True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
4,4,0.011755142,0.029823305,0.02188005,0.013713257,0.89619315,0.026635166
0,0,0.61337155,0.025138285,0.30823803,0.015430516,0.025478184,0.012343443
3,3,0.021696072,0.08925023,0.028417189,0.5230452,0.31903005,0.018561266
5,5,0.011247116,0.0136908,0.014529159,0.016373403,0.019143404,0.92501616
1,1,0.015306186,0.6815425,0.038603414,0.014924544,0.23715195,0.012471403
2,0,0.50284094,0.017901868,0.43363032,0.013214213,0.022038022,0.010374626
3,3,0.017098231,0.01969977,0.011021268,0.93048644,0.011414255,0.010280071
0,0,0.569126,0.016849194,0.35621113,0.024701389,0.018393965,0.014718286
0,1,0.07244605,0.61497873,0.2068973,0.010652468,0.08182485,0.013200632
1,4,0.013969714,0.045585293,0.021157682,0.014813393,0.8898201,0.014653782
3,3,0.015328702,0.016211193,0.010302113,0.93521166,0.010708663,0.012237639
4,4,0.017055396,0.021217383,0.021539098,0.028900484,0.8792724,0.03201516
0,0,0.5310019,0.02381557,0.40263084,0.010424003,0.020401444,0.011726254
0,2,0.38477948,0.057552785,0.4951316,0.026041387,0.027048025,0.009446747
3,3,0.015410576,0.015771814,0.009122739,0.92702514,0.013412589,0.019257136
1,1,0.024203533,0.8527061,0.04049556,0.022955462,0.035442576,0.024196777
2,0,0.4362675,0.083132446,0.3830414,0.018428177,0.053439073,0.02569137
4,2,0.13447364,0.12327859,0.39634565,0.015047164,0.31215426,0.018700691
5,5,0.010291335,0.02212987,0.010944309,0.012979248,0.029805461,0.9138498
4,4,0.019195313,0.01674589,0.028100869,0.015172761,0.88056654,0.040218685
4,4,0.029476907,0.07752274,0.0641342,0.00924196,0.8092812,0.010343107
3,3,0.014185343,0.018024934,0.010389117,0.93106085,0.014311824,0.01202787
3,3,0.012907674,0.026716556,0.010854755,0.9159871,0.023594785,0.009939124
0,0,0.5404183,0.017440267,0.39226058,0.015574307,0.021131068,0.013175419
4,1,0.024409447,0.46228206,0.06619428,0.026605207,0.40244347,0.018065576
3,3,0.0118823005,0.01728383,0.00908197,0.9250742,0.02006991,0.01660789
2,2,0.43298486,0.017369611,0.4913502,0.01572822,0.028852157,0.013714949
0,0,0.56241596,0.019313918,0.36658645,0.015616371,0.024093557,0.011973715
2,0,0.5425278,0.017647313,0.38923225,0.019905223,0.01776876,0.012918716
3,3,0.0153218005,0.016267322,0.009904349,0.9347339,0.010028149,0.013744403
5,5,0.015680019,0.021827674,0.017759295,0.013290298,0.027295992,0.90414673
5,5,0.011268724,0.015015517,0.012800837,0.011041591,0.035268042,0.9146052
5,5,0.012003904,0.015321312,0.011868162,0.014005434,0.025169466,0.9216317
4,4,0.016676536,0.028638864,0.027724562,0.017268587,0.86926204,0.04042948
1,2,0.3530833,0.15790527,0.38898325,0.012899275,0.07851103,0.008617868
5,3,0.04522078,0.047276895,0.03839715,0.6404756,0.036225643,0.19240402
4,4,0.056887012,0.06531685,0.18373339,0.009803847,0.67329955,0.010959352
4,4,0.01628008,0.031702407,0.031241065,0.011815807,0.881523,0.027437717
5,5,0.02042718,0.026628556,0.025542999,0.011686838,0.046478678,0.8692358
1,2,0.25450146,0.08175469,0.49646357,0.01823422,0.13679542,0.012250576
5,5,0.013151792,0.013381313,0.01592624,0.012984686,0.019536015,0.9250199
5,5,0.01385543,0.018708158,0.018556947,0.019046197,0.059156504,0.8706768
1,2,0.20852672,0.3301543,0.36079904,0.011819373,0.07567413,0.013026445
0,0,0.59366775,0.01637723,0.33665922,0.019713854,0.018011404,0.015570512
3,3,0.018923875,0.14981309,0.01739107,0.7596988,0.035039704,0.019133471
