True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
5,5,0.005634569,0.010332111,0.00694539,0.014489337,0.010250744,0.9523478
1,4,0.006947458,0.045888886,0.013651495,0.010740898,0.91451997,0.00825129
1,1,0.00942917,0.94345176,0.011155011,0.008755297,0.01685156,0.010357246
4,4,0.008893442,0.011335949,0.014049774,0.015563469,0.939639,0.010518391
4,3,0.009140973,0.022108266,0.027566914,0.9145072,0.018243415,0.008433254
5,5,0.006519589,0.014447715,0.009113489,0.01816075,0.0123760775,0.93938243
1,1,0.007896525,0.9310593,0.012190289,0.008952816,0.029316239,0.010584735
2,2,0.3241704,0.019500302,0.6294721,0.008626548,0.010706793,0.0075238063
2,4,0.014803623,0.014525161,0.038381387,0.011146646,0.9136676,0.007475575
1,3,0.005925964,0.028102374,0.008788626,0.8289223,0.06515928,0.06310153
2,0,0.49313563,0.013759066,0.46369764,0.010822593,0.0099502,0.008634893
2,2,0.40830195,0.007839723,0.5605817,0.0077577913,0.007272788,0.008246078
1,1,0.0087659955,0.9459086,0.013767372,0.008465456,0.013713809,0.009378737
4,4,0.0072679953,0.012224678,0.010351145,0.0077585485,0.9531218,0.009275885
5,5,0.00570879,0.016030084,0.010763199,0.018270154,0.0216837,0.9275441
2,2,0.44224218,0.00801951,0.5307279,0.005716268,0.008479787,0.004814269
0,0,0.6115746,0.0075115706,0.357112,0.008484984,0.008584817,0.0067320187
1,1,0.007027707,0.91511637,0.014780092,0.009570976,0.04548923,0.008015763
0,0,0.68958974,0.009987675,0.27918354,0.00739814,0.007780249,0.006060703
4,4,0.008957625,0.012866908,0.013580453,0.014702368,0.92676115,0.023131577
2,2,0.46505892,0.011970954,0.4928725,0.009695766,0.010140776,0.010261099
0,0,0.6977775,0.012158272,0.27035564,0.0067899628,0.0070619253,0.0058567026
1,2,0.17304018,0.06499136,0.70529467,0.008279273,0.042515323,0.0058792545
4,1,0.012906944,0.9278163,0.016765978,0.009465399,0.023648458,0.009396989
3,3,0.004036921,0.009508499,0.00673863,0.9568943,0.01071612,0.012105492
4,4,0.008849894,0.012055224,0.012342045,0.01032388,0.9477096,0.008719427
3,3,0.0055288197,0.0063721044,0.006440635,0.9505438,0.0060973205,0.025017377
5,5,0.011078174,0.019255104,0.015886785,0.02095053,0.013579155,0.91925025
4,2,0.17899983,0.20569569,0.45998973,0.023352286,0.12306888,0.008893644
0,0,0.6992282,0.0073858565,0.27393708,0.00620587,0.0063353046,0.0069077685
2,3,0.03780721,0.25024995,0.14257759,0.41658008,0.13507535,0.01770988
1,1,0.016033027,0.8624345,0.0501705,0.018400053,0.03309154,0.019870458
5,5,0.018040461,0.022987854,0.020819407,0.03968777,0.027013347,0.87145114
1,1,0.015523017,0.8680536,0.043725614,0.0166952,0.028028114,0.02797444
2,2,0.2420499,0.027643831,0.7072862,0.008822425,0.0073110694,0.006886567
0,0,0.54822844,0.012467469,0.42049983,0.0062168054,0.0066548893,0.005932559
3,3,0.0052631586,0.007814852,0.007061581,0.96083856,0.0075431615,0.011478667
3,3,0.005341961,0.0078125,0.0067907353,0.9581245,0.0063444735,0.015585822
3,3,0.007161997,0.009382502,0.008574437,0.955193,0.008089465,0.01159853
2,0,0.7522959,0.006835545,0.21530207,0.009043005,0.0073696175,0.009153812
5,5,0.0077714697,0.015896924,0.010509975,0.01472054,0.009949781,0.9411513
5,5,0.008824034,0.010639411,0.016421514,0.012869761,0.010174344,0.9410709
3,3,0.0045560235,0.0148057295,0.007576478,0.94908065,0.012986171,0.010994886
4,2,0.08150949,0.07880411,0.5927474,0.038433846,0.12840042,0.080104694
5,5,0.0046147606,0.009401986,0.006613571,0.0118876835,0.009124465,0.9583575
5,4,0.020635547,0.021497719,0.027313864,0.029922009,0.7558549,0.14477593
2,4,0.0056361086,0.012259506,0.009908608,0.0086121345,0.9564377,0.007145981
5,5,0.0045235194,0.011090072,0.0070885234,0.011908314,0.006857253,0.95853233
0,2,0.24959493,0.3262693,0.3669088,0.01255972,0.034623604,0.010043615
2,2,0.18674812,0.22463268,0.4847564,0.020783165,0.061209287,0.021870354
0,0,0.6008656,0.008186857,0.36901495,0.008093545,0.0067409175,0.00709817
0,0,0.66831446,0.0067475056,0.30107978,0.008533381,0.007768829,0.0075561567
1,1,0.0070165303,0.83809865,0.021799581,0.014821612,0.10485964,0.013403963
4,1,0.0066871154,0.8656037,0.012058749,0.012655442,0.087818116,0.015176779
1,1,0.009865168,0.9387773,0.01246838,0.010744654,0.015495669,0.0126487715
3,3,0.0049521546,0.010353576,0.006896005,0.9595444,0.009057705,0.009196142
3,3,0.0057173828,0.008976679,0.008464854,0.95970106,0.007274873,0.009865203
0,0,0.66401976,0.00951162,0.29753992,0.010399817,0.008827498,0.0097014
2,0,0.6539939,0.006932951,0.31869736,0.0069147167,0.0076704808,0.0057906066
2,0,0.60137504,0.007470463,0.36703044,0.008052131,0.007629914,0.008442062
4,4,0.009318557,0.057756905,0.0139009515,0.010663043,0.8984511,0.009909374
2,0,0.5688234,0.008103174,0.39293113,0.0108879795,0.008824724,0.010429568
4,2,0.35619515,0.022430893,0.57196665,0.011058093,0.0277155,0.010633724
2,0,0.50049096,0.008781234,0.4732796,0.005858546,0.0066346154,0.0049550445
5,5,0.019365823,0.02268164,0.04403853,0.0672853,0.028275425,0.81835335
0,0,0.7163174,0.0073426235,0.24981599,0.009516621,0.008355229,0.008652158
3,3,0.0052534305,0.00683611,0.0067190635,0.95999277,0.0075968835,0.013601798
3,3,0.010043377,0.0069590975,0.016445365,0.94893616,0.008521908,0.009094028
5,5,0.011203167,0.014641116,0.0150511805,0.030224035,0.021814045,0.9070664
3,3,0.0050320043,0.020964587,0.0100051835,0.92817724,0.021326965,0.014493997
3,3,0.0052253734,0.0068682246,0.0071651004,0.9621283,0.008040139,0.010572783
1,1,0.01459237,0.94087255,0.019403072,0.006352477,0.011377845,0.0074016615
0,0,0.636021,0.016234975,0.32728508,0.0073498185,0.0076109846,0.005498094
5,5,0.014288001,0.012446217,0.021420026,0.026106376,0.014505801,0.9112336
0,0,0.6674947,0.007283607,0.30751407,0.006008512,0.0062405183,0.005458664
5,5,0.011742316,0.02553316,0.018025147,0.03669807,0.027159184,0.88084215
3,3,0.006809742,0.011632176,0.010921596,0.9501923,0.009211482,0.011232749
4,4,0.009987371,0.01329159,0.012058081,0.013000881,0.9379879,0.013674091
0,0,0.5353168,0.009700983,0.43346065,0.0072464314,0.007145048,0.0071301446
1,1,0.010693966,0.9359111,0.025620045,0.008308842,0.010662916,0.008803162
5,5,0.0045857728,0.009180436,0.0063887658,0.012082675,0.008663403,0.959099
4,4,0.007865854,0.010887302,0.011080647,0.009427091,0.95304817,0.007690976
4,4,0.010352487,0.019622179,0.021173147,0.011099179,0.92730266,0.010450403
0,0,0.48349193,0.009996155,0.47796074,0.009113699,0.010917696,0.008519762
3,3,0.0040207836,0.012423835,0.005450207,0.9494617,0.012481153,0.016162327
