True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
1,2,0.23607622,0.027362293,0.68805265,0.009306205,0.020720609,0.018482018
4,4,0.010464447,0.022644207,0.026113046,0.028187608,0.89938754,0.013203212
1,1,0.022682367,0.8816363,0.022213327,0.013195373,0.04211492,0.018157708
5,5,0.01872444,0.05662446,0.039781757,0.04960976,0.16532426,0.6699353
3,3,0.007686654,0.011006799,0.012049745,0.8988076,0.041606393,0.028842796
5,5,0.0070522814,0.012069491,0.011065636,0.023093052,0.012509937,0.9342096
5,5,0.016074866,0.0259042,0.027108405,0.031301416,0.037376996,0.86223406
0,2,0.4508795,0.02012859,0.47779176,0.012635711,0.024724698,0.013839648
1,2,0.23732011,0.07354143,0.48810202,0.01937241,0.048457626,0.13320644
2,0,0.48011985,0.13115548,0.32228532,0.0135822,0.042245507,0.010611697
5,5,0.027096968,0.036777563,0.04378485,0.055746872,0.03766585,0.7989279
3,3,0.008577867,0.0095766345,0.0136147505,0.93297917,0.019231904,0.01601966
0,2,0.42387837,0.03133287,0.49362716,0.00986945,0.029105622,0.012186549
4,4,0.011277948,0.051763546,0.033452142,0.02588886,0.8614919,0.0161255
4,4,0.028535493,0.1813812,0.052923694,0.019265836,0.7092478,0.008645974
2,0,0.6790151,0.022606602,0.25766665,0.009250567,0.018975087,0.012485986
3,3,0.010030087,0.010253104,0.011209835,0.93804795,0.01544955,0.015009473
3,3,0.014024355,0.0117305685,0.012266442,0.9140037,0.017500995,0.030473942
4,4,0.032502208,0.08381821,0.06928314,0.06864163,0.7062528,0.03950204
5,5,0.013741834,0.015790567,0.020207295,0.05141988,0.027705811,0.8711345
2,2,0.4225524,0.01915369,0.5076307,0.013679495,0.01981952,0.017164133
4,4,0.008948029,0.03052892,0.016394142,0.029706044,0.9002245,0.01419839
5,5,0.01497724,0.023368642,0.019290984,0.030412283,0.033897117,0.87805367
0,2,0.41869745,0.027087076,0.48444462,0.011643464,0.043221418,0.014905931
4,1,0.010209348,0.5528725,0.02028668,0.025925921,0.3549005,0.03580511
3,3,0.016094647,0.062397048,0.028957529,0.79249215,0.08249164,0.017566962
1,3,0.008330536,0.051158756,0.015671553,0.65165293,0.17994206,0.09324416
3,4,0.02831385,0.088911735,0.1199974,0.032171216,0.7152038,0.015402013
3,3,0.008669082,0.008300473,0.009983249,0.9400943,0.014775533,0.018177403
4,4,0.01565906,0.039985996,0.03547144,0.028519202,0.87238246,0.007981791
