True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
4,4,0.007548236,0.020828633,0.019767804,0.012820735,0.92745954,0.0115750935
0,0,0.6596143,0.015511924,0.2882302,0.013036738,0.014010909,0.009595907
3,3,0.0076790103,0.008216351,0.02467247,0.9306592,0.018541638,0.010231429
5,5,0.0106988875,0.013550398,0.01807455,0.026443634,0.020751972,0.91048056
1,1,0.020937387,0.746312,0.063148685,0.017554954,0.11858436,0.033462696
2,2,0.1225199,0.022331312,0.80954665,0.012974968,0.02374842,0.008878751
3,3,0.0096844705,0.008652543,0.016060786,0.94692653,0.0075214645,0.011154212
0,0,0.70415944,0.009266463,0.25162476,0.012012652,0.01138089,0.011555739
0,4,0.030303525,0.06738989,0.1354369,0.016873876,0.71906394,0.03093179
1,1,0.15834965,0.5721109,0.21046984,0.014975873,0.030052856,0.014040846
3,3,0.007598304,0.005815777,0.013386631,0.95296687,0.0063594338,0.013873052
4,4,0.009870625,0.015474026,0.019290004,0.032733742,0.8933165,0.029315157
0,0,0.819552,0.017079365,0.13199584,0.009573651,0.01076183,0.011037284
0,0,0.711957,0.02902178,0.2324381,0.009134105,0.010557433,0.006891536
3,3,0.01000875,0.008577917,0.0140047455,0.94905466,0.0072133266,0.011140582
1,1,0.022326233,0.9172219,0.02109374,0.007844225,0.020450661,0.0110632
2,4,0.02908527,0.054802835,0.16108938,0.3476224,0.35359287,0.053807247
4,4,0.01634004,0.023016047,0.054946426,0.011588315,0.8797381,0.014371077
5,5,0.011932732,0.012100924,0.013409595,0.020623913,0.022978134,0.9189547
4,4,0.008119806,0.012135684,0.021030644,0.018612742,0.9237776,0.016323557
4,4,0.010510997,0.013002634,0.016136287,0.016735159,0.90485466,0.038760256
3,3,0.008090021,0.011793036,0.017674498,0.941417,0.011346708,0.009678743
3,3,0.049553897,0.1073449,0.13562453,0.606635,0.0878214,0.01302035
0,0,0.5745157,0.019444888,0.3764197,0.009188661,0.014230369,0.0062006908
4,1,0.03295833,0.87511295,0.04399625,0.008048026,0.029879479,0.010004932
3,3,0.009340756,0.015775818,0.02097168,0.886094,0.050989915,0.016827906
2,2,0.30087242,0.010380962,0.63052016,0.020651681,0.022066144,0.0155087
0,0,0.78085405,0.01390312,0.17176853,0.01010585,0.011878203,0.011490208
2,0,0.65410167,0.014464279,0.30387005,0.009393426,0.011044099,0.0071265474
3,3,0.007215876,0.0060205664,0.013120457,0.9551419,0.006103732,0.012397434
5,5,0.012808201,0.018368993,0.015435465,0.023355741,0.025751574,0.90428
5,5,0.01276037,0.010828475,0.018341238,0.02956544,0.029010583,0.8994938
5,5,0.019398808,0.018769972,0.023786874,0.028658796,0.024652472,0.8847331
4,4,0.008267974,0.014667869,0.026467495,0.017722491,0.89920634,0.03366784
1,1,0.018496811,0.9143722,0.026904775,0.0073044295,0.025062457,0.007859397
5,5,0.023726711,0.018214839,0.029851114,0.06806703,0.031707034,0.82843333
4,4,0.007867357,0.015173871,0.028625088,0.035396863,0.87282425,0.040112663
4,4,0.010893919,0.021552585,0.0345747,0.02013262,0.8874923,0.02535386
5,5,0.01440772,0.011634106,0.019381778,0.021338493,0.01917908,0.91405886
1,4,0.0070282174,0.028898574,0.025148002,0.032915127,0.86534876,0.0406613
5,5,0.018378468,0.021365765,0.024985254,0.03312343,0.030621676,0.8715254
5,5,0.012903962,0.014701692,0.019344907,0.043108407,0.047354095,0.8625869
1,1,0.023637772,0.91451687,0.022992924,0.007846949,0.0200044,0.011001069
0,0,0.6195159,0.0122453235,0.33469507,0.010609523,0.013495624,0.009438538
3,3,0.008467253,0.012734094,0.014498008,0.94370395,0.009689665,0.01090713
3,3,0.007525623,0.008258984,0.013070635,0.95046735,0.008790939,0.011886503
2,0,0.6557308,0.0129202,0.29724413,0.012237729,0.013700633,0.008166552
1,1,0.012509256,0.74732596,0.03396714,0.017878747,0.17274006,0.015578885
2,0,0.7257055,0.01311874,0.22651778,0.011457057,0.011797593,0.0114033045
1,1,0.020903105,0.89432,0.04719137,0.009440183,0.021320943,0.0068243537
4,4,0.014502413,0.039405823,0.09234337,0.046018794,0.7949221,0.012807503
5,5,0.019484945,0.016369238,0.02650682,0.024132924,0.022832807,0.8906732
2,2,0.3611084,0.02276076,0.5821626,0.010070492,0.01688077,0.0070169563
3,3,0.008869614,0.021538058,0.038972642,0.8965258,0.023176951,0.010917014
4,2,0.26689202,0.123404376,0.5172051,0.022901742,0.05223766,0.017359056
2,0,0.65054697,0.015526655,0.30559406,0.009874616,0.011089345,0.0073682964
1,4,0.009770027,0.22933988,0.030375205,0.017101267,0.6911664,0.022247206
2,2,0.10525302,0.015121182,0.8147897,0.024303267,0.029465202,0.011067557
0,0,0.7372,0.017599626,0.21749121,0.0077448664,0.011085554,0.008878729
2,2,0.3673227,0.017463686,0.55391794,0.019047778,0.020660575,0.021587234
5,5,0.023549365,0.026258845,0.028593138,0.03297931,0.034086123,0.85453314
2,0,0.6252484,0.017063273,0.31343317,0.014913989,0.015075923,0.014265303
4,4,0.012507829,0.03839842,0.048021648,0.015909264,0.87361914,0.011543738
0,0,0.61651695,0.014690762,0.33387268,0.011399105,0.015571631,0.007948809
5,5,0.019666757,0.019652575,0.030375877,0.041725278,0.039307646,0.8492718
1,1,0.013729387,0.91082853,0.020954397,0.0093468735,0.035678074,0.009462797
3,3,0.008053746,0.0067147044,0.013120777,0.9363146,0.0110638,0.024732351
0,0,0.75166094,0.011706771,0.20776452,0.010528621,0.010136029,0.008203127
4,3,0.012032271,0.016769227,0.036311593,0.88292557,0.042603467,0.009357784
1,1,0.01441505,0.9074562,0.020228993,0.009245408,0.031453334,0.017201075
2,2,0.274455,0.01497277,0.66128635,0.018766403,0.021058882,0.00946055
0,1,0.2509026,0.5121284,0.19385506,0.010372854,0.02285675,0.009884337
2,2,0.36891735,0.014492684,0.5749301,0.011823322,0.020156797,0.009679769
4,4,0.008179812,0.017679503,0.013434984,0.012401102,0.9281015,0.020203022
0,0,0.76879334,0.014216097,0.17615587,0.01048699,0.013904013,0.016443672
3,3,0.009232876,0.009082103,0.024697961,0.93019325,0.011528532,0.015265244
1,2,0.1368974,0.27090406,0.38325503,0.011510498,0.17989764,0.017535415
1,1,0.014523491,0.6331778,0.05526755,0.013720355,0.26855716,0.014753616
5,5,0.013520141,0.010655591,0.017659018,0.024045894,0.013787908,0.9203315
3,3,0.008097903,0.007268216,0.014560879,0.94795954,0.009217027,0.012896369
1,1,0.022533176,0.91961336,0.021005118,0.0076075424,0.017298307,0.011942434
3,3,0.009473772,0.0085280705,0.014132521,0.94154924,0.007995337,0.01832101
0,0,0.8017284,0.017683594,0.15057486,0.0091422135,0.011032416,0.009838469
4,4,0.009265149,0.01878957,0.030629328,0.03706457,0.882005,0.02224639
5,5,0.04553687,0.028005665,0.043367546,0.045845646,0.037907124,0.79933715
2,1,0.029753853,0.89383715,0.03590779,0.008638291,0.0208866,0.010976323
1,1,0.024404813,0.90922403,0.024644433,0.0078748595,0.021615686,0.012236241
0,2,0.45327044,0.017037561,0.48402846,0.015358021,0.020704912,0.009600631
5,5,0.011931784,0.012789461,0.019582182,0.040383022,0.028925084,0.8863885
2,0,0.7145687,0.024027407,0.23626319,0.008155282,0.01015725,0.006828281
