True,pred,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
0,0,0.7808308,0.010717059,0.15943788,0.01622467,0.014252452,0.01853716
2,2,0.111742586,0.3149459,0.48912486,0.016561601,0.050076388,0.01754862
5,5,0.015117091,0.019928822,0.017592985,0.019350667,0.0232484,0.904762
0,2,0.4547256,0.025451226,0.4685918,0.013688442,0.025743417,0.011799477
4,4,0.013130487,0.07314534,0.02799998,0.015160157,0.84061086,0.029953122
4,0,0.42783853,0.027252138,0.39339113,0.028293656,0.09852917,0.024695363
1,1,0.008832815,0.9294803,0.015437796,0.01009512,0.023456283,0.01269762
3,3,0.010547733,0.008613862,0.014779324,0.9317241,0.0131915705,0.021143487
3,3,0.011498666,0.010251171,0.015730781,0.92937875,0.016070679,0.01706995
2,0,0.47804046,0.012748878,0.4590425,0.017404314,0.020084862,0.012679084
0,0,0.7089287,0.019193143,0.2238074,0.014637144,0.014953256,0.018480316
3,3,0.013737822,0.017683432,0.031395666,0.77581036,0.10493761,0.05643515
3,3,0.009782816,0.00938947,0.015556157,0.93472207,0.012225303,0.018324189
0,0,0.5248241,0.023228839,0.411768,0.011869086,0.016314464,0.011995484
3,3,0.010888058,0.008614424,0.014413806,0.93476677,0.016240241,0.015076733
2,0,0.62594366,0.011606073,0.3217398,0.014434434,0.015213643,0.011062484
1,1,0.014200086,0.92665493,0.021434942,0.0069598714,0.01752912,0.013221018
4,1,0.016298337,0.51328933,0.039971206,0.0227598,0.38824496,0.019436419
2,2,0.33662623,0.0715968,0.38454795,0.024755577,0.16563688,0.016836533
3,3,0.012461416,0.017457416,0.02123475,0.9110266,0.019080281,0.018739538
3,3,0.011901955,0.010541794,0.019434577,0.906809,0.02461285,0.026699852
5,5,0.03032027,0.035112124,0.03961919,0.051741485,0.039481875,0.80372506
1,1,0.017746612,0.7714572,0.04237923,0.023013925,0.12924184,0.01616117
5,5,0.06791125,0.058012307,0.1018022,0.055363823,0.05775194,0.6591585
1,1,0.020463932,0.8793034,0.050431993,0.0094369585,0.028171256,0.012192444
1,4,0.10733591,0.19662927,0.22791106,0.01663657,0.43081814,0.020669077
1,1,0.017548807,0.8624203,0.04974609,0.013338389,0.03969494,0.01725145
1,1,0.013077975,0.9104202,0.021349495,0.008140999,0.033539314,0.013471957
5,5,0.026635742,0.018335499,0.03065338,0.03019885,0.019535432,0.87464106
2,2,0.31091893,0.021956922,0.59701675,0.016233612,0.028827637,0.025046185
3,3,0.009030816,0.011711928,0.015179773,0.93288225,0.018525125,0.012670022
1,1,0.008899573,0.9370877,0.015179888,0.00786185,0.019404022,0.011566833
5,5,0.012627888,0.019524375,0.015501315,0.017511941,0.019914987,0.9149195
2,0,0.59077793,0.012797955,0.34755668,0.013285834,0.01481915,0.020762436
1,1,0.10581661,0.57970524,0.21160996,0.016923996,0.058788218,0.027156014
1,2,0.30484995,0.028979028,0.5860006,0.020088991,0.04732942,0.012751997
0,1,0.025278468,0.49687043,0.056999043,0.021990836,0.3784738,0.020387428
0,2,0.30963594,0.14373451,0.4655257,0.022695052,0.043253295,0.015155533
5,5,0.010835802,0.015180162,0.014101243,0.023217177,0.024361486,0.9123042
4,4,0.015884656,0.020142738,0.03211185,0.07817205,0.74515754,0.10853116
2,1,0.02567928,0.8860741,0.049734965,0.008566035,0.017448531,0.012497066
1,2,0.24247622,0.21674007,0.440178,0.02732537,0.050468728,0.022811614
2,2,0.29463214,0.060014386,0.53430194,0.027613325,0.06306165,0.02037661
4,4,0.012924807,0.013560106,0.021846104,0.016748775,0.91012555,0.024794651
5,5,0.012851779,0.013521238,0.013455563,0.016776992,0.015051332,0.9283431
0,0,0.65787077,0.021964688,0.28390384,0.012341343,0.014436723,0.009482634
3,3,0.007704216,0.009240807,0.0135669755,0.9340208,0.019869598,0.015597536
4,4,0.012795215,0.10725047,0.047917176,0.017005015,0.7827296,0.03230251
5,5,0.013955761,0.015239268,0.017155102,0.015093675,0.023806192,0.9147499
4,4,0.014485722,0.039319124,0.040264327,0.016384788,0.8743806,0.015165438
0,0,0.5784024,0.016942095,0.35469723,0.017037204,0.014377363,0.018543689
5,5,0.011984431,0.021245303,0.013309268,0.020413611,0.020974264,0.9120732
4,4,0.017838093,0.039141655,0.055397656,0.02370378,0.8475198,0.016399028
3,3,0.011307862,0.009890089,0.016771346,0.93303883,0.014486173,0.014505694
4,4,0.016184418,0.029802268,0.038166117,0.05281698,0.82958823,0.033442013
4,4,0.019210894,0.028109765,0.053729177,0.07946971,0.7798107,0.03966982
3,3,0.010707613,0.008842926,0.016635558,0.93504465,0.014755713,0.014013549
2,2,0.2246219,0.10628976,0.61324257,0.015377675,0.028248942,0.012219143
4,4,0.014170503,0.018781813,0.03219792,0.03210725,0.8697303,0.033012293
1,2,0.36890182,0.07285998,0.4709965,0.018433822,0.058645032,0.01016277
1,4,0.016634256,0.07440933,0.03093155,0.02836815,0.77343017,0.076226585
5,5,0.019577306,0.029894276,0.03607092,0.033625543,0.38018462,0.50064737
5,5,0.01289539,0.015923873,0.016380936,0.011989367,0.020210532,0.92259985
0,0,0.70353985,0.013123138,0.23607072,0.013604979,0.014744535,0.018916778
5,5,0.020651428,0.037493657,0.026637578,0.029973751,0.05817598,0.8270676
5,5,0.012703126,0.014978834,0.014963801,0.016431777,0.026479235,0.9144432
2,2,0.24583529,0.016442165,0.6818963,0.01948808,0.022309432,0.014028687
2,0,0.5063561,0.024134517,0.4163206,0.015465358,0.024121776,0.013601629
1,1,0.010774328,0.9275448,0.017972637,0.0073569263,0.025266808,0.011084643
3,3,0.00904256,0.0117843505,0.019102344,0.88056916,0.054499313,0.02500228
