words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
"code,last,recent,call,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"traceback,code,last,call,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"traceback,code,recent,call,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"module,code,last,recent,call",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"module,traceback,code,last,call",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"traceback,code,last,recent,call",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"module,traceback,code,recent,call",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"file,last,line,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"file,last,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,last,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"file,line,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"last,line,recent,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,last,line,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"model,last,recent,call,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"traceback,model,last,call,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,last,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,traceback,last,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,last,recent,call,error",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,last,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,last,call,error",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"traceback,line,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,model,recent,call,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,traceback,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,recent,call,error",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"file,last,line,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,last,line,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,file,last,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,traceback,file,last,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,last,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,recent,call",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"module,traceback,file,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,last,line,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,model,last,recent,call",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,traceback,model,last,call",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"traceback,model,last,recent,call",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,module,last,recent,call",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"module,traceback,last,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,module,last,call",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"traceback,print,last,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,last,recent,call",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,x,last,recent,call",0.88,0.881761221,0.833333333,0.814814815,0.769230769,1,0.916666667
"module,traceback,model,recent,call",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,traceback,module,recent,call",0.84,0.844023464,0.833333333,0.714285714,0.72,0.96,0.88
"keras,code,model,dense,sequential",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"traceback,code,last,recent,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"code,numpy,model,np,import",0.853333333,0.853989899,0.727272727,0.8,0.72,0.96,0.916666667
"module,traceback,code,last,recent",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"keras,dropout,model,dense,sequential",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,model,dense,import,sequential",0.813333333,0.81474596,0.666666667,0.75862069,0.666666667,0.96,0.88
"keras,loss,model,dense,sequential",0.813333333,0.817457808,0.727272727,0.714285714,0.666666667,0.96,0.88
"keras,model,dense,training,sequential",0.826666667,0.830958082,0.727272727,0.75862069,0.666666667,0.96,0.916666667
"keras,x,model,dense,sequential",0.84,0.842140348,0.727272727,0.785714286,0.666666667,1,0.916666667
"file,last,line,recent,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,file,last,line,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,file,last,recent,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,recent,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,last,line,recent,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,model,last,recent,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,traceback,last,recent,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,last,recent,error",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,file,last,line,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,traceback,file,last,recent",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,traceback,model,last,recent",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,traceback,module,last,recent",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"traceback,code,last,recent,call,error",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"module,traceback,code,last,recent,call",0.853333333,0.857042021,0.782608696,0.785714286,0.740740741,0.96,0.916666667
"file,last,line,recent,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,file,last,line,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,file,last,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,file,line,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"traceback,last,line,recent,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,model,last,recent,call,error",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"module,traceback,last,recent,call,error",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"return,traceback,last,recent,call,error",0.853333333,0.857523738,0.833333333,0.75862069,0.72,0.96,0.916666667
"traceback,file,last,line,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,traceback,file,last,recent,call",0.866666667,0.870244466,0.833333333,0.785714286,0.769230769,0.96,0.916666667
"module,traceback,model,last,recent,call",0.84,0.842128138,0.727272727,0.8,0.692307692,0.96,0.916666667
"return,traceback,module,last,recent,call",0.866666667,0.868706004,0.833333333,0.785714286,0.72,1,0.916666667
"traceback,file,last,line,recent,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
"traceback,file,last,line,recent,call,error",0.853333333,0.856637764,0.833333333,0.740740741,0.769230769,0.96,0.88
