True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
1,1,0.1219670104983597,0.270711939192887,0.24865383304404717,0.09659341403436127,0.1340255995977431,0.12804820363260175,2,0.0,0.0,1.0,0.0,0.0,0.0,1,0.18,0.27,0.22,0.11,0.15,0.07,2,0.0926298482987235,0.32243648276060877,0.4435774567435185,0.021867080558250818,0.10572911035228834,0.013760021286610056,1,0.0,0.6,0.2,0.0,0.2,0.0
4,4,0.10319438670622284,0.0887644936939695,0.10999520773050571,0.1484894520769673,0.39562962676033303,0.15392683303200153,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.11,0.03,0.08,0.13,0.51,0.14,4,0.022972236557358684,0.03364293741238517,0.10396546602764799,0.04339431255695907,0.7627991314996733,0.03322591594597607,4,0.0,0.0,0.0,0.4,0.6,0.0
1,1,0.09648382441238774,0.5082893334617287,0.1743142923651625,0.06508360007690675,0.09779186225428681,0.05803708742952747,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.1,0.53,0.16,0.05,0.13,0.03,1,0.012242999370364337,0.912746797621801,0.05909470840208019,0.0014523264354813889,0.014222805715463412,0.0002403624548096974,1,0.0,0.6,0.4,0.0,0.0,0.0
5,4,0.08580730378671703,0.10658457169609706,0.13221640610534138,0.11867850691064441,0.4189617224347413,0.13775148906645884,5,0.0,0.0,0.0,0.0,0.0,1.0,4,0.03,0.1,0.02,0.09,0.45,0.31,4,0.009735336299075093,0.029361355698599573,0.08977311312296249,0.022099385632556142,0.8357879468273853,0.013242862419421325,4,0.0,0.2,0.2,0.0,0.6,0.0
3,4,0.04465615141616676,0.059070510623390936,0.06972762455260685,0.16559758108270276,0.6025600965273735,0.058388035797759114,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.05,0.1,0.05,0.32,0.42,0.06,4,0.0009420522060151272,0.0034216886472916114,0.009387735836567627,0.01852785404545225,0.9669810024312966,0.0007396668333764842,4,0.0,0.2,0.0,0.0,0.8,0.0
5,5,0.07116117596011108,0.09642885230231187,0.1251506679155353,0.1232951831142997,0.18037904266257723,0.40358507804516475,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.05,0.01,0.07,0.1,0.08,0.69,5,0.0037701296412230574,0.005483355323255008,0.013406276249181982,0.011373397004551773,0.03664420460925825,0.9293226371725299,1,0.0,0.2,0.2,0.2,0.2,0.2
5,5,0.10495454756295297,0.10587426469190495,0.13738653475101553,0.1272861522650964,0.13565742112549975,0.3888410796035303,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.07,0.1,0.09,0.09,0.05,0.6,5,0.01981701095109859,0.017593906631056967,0.053481307120091866,0.026152825199851903,0.041898920213058764,0.8410560298848418,5,0.2,0.2,0.0,0.0,0.0,0.6
0,2,0.2511387891219292,0.08329010584133703,0.332281104699872,0.09014747218676027,0.15018239393875285,0.09296013421134879,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.41,0.11,0.26,0.07,0.09,0.06,2,0.31447927255460156,0.01750945427557199,0.5046292704765194,0.009068364821929324,0.149679591399294,0.004634046472083898,2,0.2,0.0,0.6,0.0,0.2,0.0
1,0,0.35232129173303967,0.1103203699353204,0.24271132957342423,0.07686277955743337,0.12809570990241254,0.08968851929836984,4,0.0,0.0,0.0,0.0,1.0,0.0,0,0.43,0.13,0.27,0.05,0.11,0.01,0,0.5333238936457806,0.019616553838491837,0.39426266598849896,0.004945987602509358,0.0461278185966682,0.0017230803280509994,0,0.6,0.0,0.4,0.0,0.0,0.0
2,2,0.14253881070383725,0.2673876931317344,0.2729727317832439,0.0881519788099756,0.1539127651643205,0.0750360204068883,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.26,0.26,0.32,0.06,0.1,0.0,1,0.07865636554581606,0.4687097851989352,0.3349035918843849,0.008509678611600274,0.10643956608983722,0.002781012669426276,1,0.2,0.4,0.4,0.0,0.0,0.0
5,5,0.09182758642036447,0.08559520920543971,0.11294481594403892,0.11299784346597591,0.1356183946520345,0.46101615031214654,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.06,0.07,0.08,0.05,0.08,0.66,5,0.007769863236027645,0.004359946967099156,0.011362669758411076,0.010356687593664862,0.019282324294518823,0.9468685081502786,5,0.0,0.0,0.0,0.0,0.0,1.0
3,3,0.0567871100471605,0.05228828602100737,0.06377690112121989,0.5950169266989133,0.08357590714902212,0.14855486896267675,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.01,0.03,0.05,0.64,0.06,0.21,3,0.0002834778792990148,0.00022295397313567823,0.0007118886181997861,0.9966184441092848,0.00041215876611281526,0.0017510766539680703,3,0.0,0.0,0.0,1.0,0.0,0.0
0,2,0.2629251459943114,0.06504793698281224,0.4048205803557575,0.08203690560713016,0.08327610061978793,0.10189333044020077,2,0.0,0.0,1.0,0.0,0.0,0.0,0,0.43,0.06,0.27,0.16,0.04,0.04,2,0.30671961330048075,0.008195963746372005,0.6412664422330221,0.015417244206860959,0.02390235011448675,0.0044983863987769854,2,0.4,0.0,0.6,0.0,0.0,0.0
4,4,0.07559655700511311,0.16649000888615456,0.1751310630721422,0.14221480361876004,0.24343912414562927,0.19712844327220078,4,0.0,0.0,0.0,0.0,1.0,0.0,4,0.04,0.16,0.13,0.06,0.42,0.19,4,0.016336915922345485,0.16398528077999594,0.1855285946130067,0.05745516337972946,0.534100377356258,0.04259366794866418,2,0.0,0.4,0.6,0.0,0.0,0.0
4,2,0.1346477990674955,0.14872131696756302,0.256119230635389,0.1389031737354576,0.2130429267647481,0.10856555282934692,4,0.0,0.0,0.0,0.0,1.0,0.0,2,0.13,0.15,0.37,0.13,0.16,0.06,2,0.10463162609020314,0.0627516338618859,0.4548689819268226,0.04559916273648959,0.3245389740274933,0.007609621357105419,0,0.4,0.4,0.0,0.0,0.2,0.0
2,0,0.426905570814397,0.10883935837028764,0.23514735161386313,0.07157295889192664,0.08945821728351791,0.06807654302600769,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.44,0.1,0.26,0.03,0.05,0.12,0,0.5760313693204487,0.024252256000235593,0.3723953159784979,0.0046122063906351716,0.02186779505898366,0.0008410572511990016,0,0.4,0.2,0.4,0.0,0.0,0.0
3,3,0.03414559538780572,0.03568580787911261,0.02705528927010794,0.7984049605822884,0.06282350667472839,0.04188484020595684,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.09,0.05,0.73,0.1,0.01,3,4.929268746463254e-08,6.000007757566021e-08,4.962407395671315e-08,0.9999617220581003,3.424476800174469e-05,3.874257058885984e-06,3,0.0,0.0,0.0,1.0,0.0,0.0
3,3,0.07630822321081236,0.07922525813334234,0.10319546045860915,0.37972867641161007,0.12622341546164642,0.2353189663239797,3,0.0,0.0,0.0,1.0,0.0,0.0,3,0.02,0.02,0.01,0.6,0.17,0.18,3,0.006965832821354199,0.009788032247217344,0.027901644131215875,0.8109460986095341,0.02103620314713096,0.1233621890435473,3,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0.06746585004728935,0.1219845639738459,0.09026626285455941,0.13082222200149823,0.40688454299002835,0.18257655813277868,2,0.0,0.0,1.0,0.0,0.0,0.0,4,0.06,0.09,0.05,0.07,0.67,0.06,4,0.0027166079392457144,0.027016224015866785,0.01693019815451374,0.019097285242267774,0.9029830381282674,0.031256646519838546,4,0.0,0.2,0.2,0.2,0.4,0.0
