True,LR,LR_prob_0,LR_prob_1,LR_prob_2,LR_prob_3,LR_prob_4,LR_prob_5,DT,DT_prob_0,DT_prob_1,DT_prob_2,DT_prob_3,DT_prob_4,DT_prob_5,RF,RF_prob_0,RF_prob_1,RF_prob_2,RF_prob_3,RF_prob_4,RF_prob_5,SVM,SVM_prob_0,SVM_prob_1,SVM_prob_2,SVM_prob_3,SVM_prob_4,SVM_prob_5,KNN,KNN_prob_0,KNN_prob_1,KNN_prob_2,KNN_prob_3,KNN_prob_4,KNN_prob_5
5,5,0.08425826039865203,0.10117919155262861,0.11787462088470729,0.12709585914687413,0.13947753190284368,0.43011453611429423,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.08,0.04,0.07,0.04,0.08,0.69,5,0.00412841654048411,0.00664905515588503,0.014338405058853169,0.011118715423661414,0.01735428577234168,0.9464111220487746,5,0.0,0.2,0.0,0.0,0.2,0.6
1,1,0.10582132416864076,0.35650727006441035,0.176583252476497,0.21207302669167452,0.11331592547284819,0.03569920112592914,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.06,0.44,0.21,0.24,0.05,0.0,1,0.016328496827365688,0.6212113684119461,0.11753705861447755,0.22105688993520684,0.02332255381815061,0.0005436323928531828,1,0.0,0.6,0.2,0.2,0.0,0.0
1,1,0.055163522906922974,0.5550686548517805,0.09240957966724557,0.10144086590162998,0.11939393447285833,0.07652344219956267,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.05,0.56,0.14,0.07,0.13,0.05,1,0.0013089960278436469,0.9717721080299918,0.012119937387808312,0.007941396453054101,0.006514239243282294,0.00034332285802005276,1,0.2,0.4,0.0,0.2,0.2,0.0
4,4,0.03666061405016703,0.07001031038202708,0.06065975715760895,0.05173267714271432,0.718272244446313,0.06266439682116956,5,0.0,0.0,0.0,0.0,0.0,1.0,4,0.01,0.07,0.04,0.12,0.61,0.15,4,0.0002542060269714366,0.001581331414738552,0.003825624035352504,0.00042326190230130396,0.9933660711720022,0.0005495054486346581,1,0.0,0.4,0.2,0.0,0.4,0.0
4,4,0.10905281449061421,0.2379559601512646,0.11190190847984023,0.15832798686699054,0.27645445772015126,0.10630687229113907,3,0.0,0.0,0.0,1.0,0.0,0.0,4,0.11,0.24,0.13,0.2,0.29,0.03,4,0.01840963397101237,0.31491197547149236,0.07638359396942411,0.13760758052333327,0.44634417966180795,0.006343036402929781,1,0.0,0.6,0.0,0.2,0.2,0.0
5,5,0.08003312765139202,0.09303731750691811,0.11064298206402541,0.13610658611959683,0.13628623028377349,0.44389375637429423,5,0.0,0.0,0.0,0.0,0.0,1.0,5,0.01,0.01,0.03,0.1,0.09,0.76,5,0.0037274525783358124,0.005048663721084605,0.012353661726954311,0.015481839410458175,0.01703328142031,0.9463551011428571,5,0.0,0.0,0.0,0.2,0.0,0.8
1,1,0.10982866794287395,0.2686006499646316,0.18986220499437165,0.10202122950735105,0.21693770713088514,0.11274954045988655,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.09,0.35,0.28,0.05,0.21,0.02,2,0.03517559768357247,0.3378920741133509,0.33152627758186803,0.015549278231544278,0.2710166093903582,0.008840162999305862,1,0.0,0.6,0.4,0.0,0.0,0.0
2,2,0.18089979033392412,0.11810626826268672,0.22672259082891813,0.14462299814415483,0.1709658225091636,0.15868252992115245,3,0.0,0.0,0.0,1.0,0.0,0.0,0,0.27,0.06,0.23,0.13,0.16,0.15,2,0.15108549160431917,0.04892723667239947,0.4748972495876676,0.04260255197809211,0.2468683311835806,0.03561913897394093,2,0.2,0.2,0.4,0.0,0.2,0.0
2,4,0.11627064223663265,0.20836798730606138,0.14747953651789641,0.16430222017733492,0.22145808219065938,0.14212153157141516,4,0.0,0.0,0.0,0.0,1.0,0.0,1,0.1,0.25,0.19,0.13,0.25,0.08,4,0.029222842412944344,0.17112099363148875,0.15063166108203452,0.08503481724256096,0.5495277240326093,0.014461961598362407,4,0.0,0.2,0.0,0.0,0.8,0.0
1,5,0.10408904324372116,0.15528400355803848,0.15188945766454393,0.13222425529960283,0.2223090742725985,0.23420416596149504,5,0.0,0.0,0.0,0.0,0.0,1.0,1,0.1,0.29,0.1,0.11,0.24,0.16,4,0.021618710897973573,0.1427286810011239,0.16351557416752466,0.04567740916454529,0.4593573431088394,0.1671022816599929,1,0.0,0.4,0.2,0.2,0.2,0.0
